TF freq type
Zfp324 58 ko
Cxxc1 14 ko
Zscan20 11 ko
Rest 8 ko
Zfp276 8 ko
Kdm2b 7 oe
Arid5b 6 ko
Bach1 6 ko
Hinfp 5 ko
Arid2 3 ko
Zbtb32 3 ko
Zfp652 3 ko
Bcl11b 2 ko
E2f5 2 ko
Zfp282 2 ko
Arid3b 1 ko
Atf6 1 ko
Cdc5l 1 ko
Cxxc5 1 ko
Epas1 1 oe
Foxn2 1 oe
Gmeb1 1 oe
Hmbox1 1 ko
Homez 1 ko
Hsf4 1 ko
Jrkl 1 oe
Kdm2a 1 ko
Klf9 1 ko
Lcor 1 oe
Lin54 1 ko
Mnt 1 ko
Mybl2 1 ko
Mynn 1 ko
Mypop 1 oe
Naif1 1 ko
Pbx2 1 ko
Phf21a 1 ko
Pou2f1 1 ko
Pou6f1 1 ko
Prdm11 1 ko
Setbp1 1 ko
Sp140 1 oe
Tef 1 ko
Tigd2 1 ko
Zbtb2 1 ko
Zbtb20 1 ko
Zbtb26 1 oe
Zbtb37 1 ko
Zbtb45 1 ko
Zfp113 1 ko
Zfp248 1 ko
Zfp653 1 ko
Zfp69 1 ko
Zfp691 1 oe
Zfp90 1 ko
Zik1 1 oe
Zkscan17 1 ko
Zscan29 1 ko
Zzz3 1 ko
