TF freq type
Zfp324 1653 ko
Zscan20 202 ko
Pou6f1 196 ko
Zfp282 195 ko
Zfp276 189 ko
Kdm2b 185 oe
Cxxc1 140 ko
Zfp652 94 ko
Arid5b 82 ko
Pou2f1 82 ko
Mynn 76 ko
Lin54 75 ko
Zbtb45 75 ko
Rest 73 ko
Tef 73 ko
Hinfp 72 ko
Mnt 72 ko
Zfp90 72 ko
Gmeb1 71 oe
Zfp69 71 ko
Cdc5l 70 ko
Hsf4 70 ko
Arid2 68 ko
Zbtb20 68 ko
Zfp113 68 ko
Zfp653 68 ko
Atf6 67 oe
Bach1 67 ko
E2f5 67 ko
Homez 67 ko
Zbtb32 67 ko
Phf21a 66 ko
Setbp1 66 ko
Sp140 65 oe
Arid3b 57 ko
Bcl11b 57 ko
Cxxc5 57 ko
Epas1 57 ko
Foxn2 57 oe
Hmbox1 57 ko
Jrkl 57 ko
Kdm2a 57 ko
Klf9 57 ko
Lcor 57 oe
Mybl2 57 ko
Mypop 57 ko
Naif1 57 ko
Pbx2 57 ko
Prdm11 57 ko
Tigd2 57 ko
Zbtb2 57 ko
Zbtb26 57 ko
Zbtb37 57 ko
Zfp248 57 ko
Zfp691 57 ko
Zik1 57 ko
Zkscan17 57 ko
Zscan29 57 ko
Zzz3 57 ko
