TF freq type
Zfp324 1653 ko
Gmeb1 573 oe
Zscan20 407 ko
Cxxc1 200 ko
Pou2f1 199 oe
Zfp113 196 ko
Zfp282 175 ko
Zbtb32 171 ko
Mynn 157 ko
Mypop 130 oe
Arid5b 124 ko
Bach1 115 ko
Hinfp 103 ko
Cdc5l 91 ko
Foxn2 90 oe
Zscan29 86 ko
Zfp248 83 ko
Lin54 80 ko
Pbx2 80 ko
Rest 79 ko
Zbtb26 79 oe
Mybl2 77 ko
Zfp276 76 ko
Zik1 75 ko
Bcl11b 74 ko
Epas1 74 oe
Klf9 74 ko
Pou6f1 74 ko
Tigd2 74 ko
Zbtb20 74 oe
Zfp652 74 oe
Zfp653 74 ko
Zfp69 74 ko
Zfp90 74 ko
Zzz3 74 ko
E2f5 73 ko
Atf6 72 ko
Homez 72 ko
Tef 72 ko
Zkscan17 72 ko
Cxxc5 71 oe
Kdm2b 71 ko
Phf21a 71 ko
Prdm11 71 ko
Arid2 69 ko
Hsf4 69 ko
Zbtb2 69 ko
Arid3b 67 ko
Hmbox1 67 ko
Jrkl 67 ko
Kdm2a 67 ko
Lcor 67 ko
Mnt 67 ko
Naif1 67 ko
Setbp1 67 ko
Sp140 67 ko
Zbtb37 67 ko
Zbtb45 67 ko
Zfp691 67 ko
