TF freq type
Msx2 41 oe
Bhlha15 8 oe
Sp9 7 oe
Nkx2-5 5 oe
Batf 4 ko
Nr1i3 4 oe
Pou1f1 3 oe
Rarb 3 oe
Nr4a2 2 ko
Atf6b 1 ko
Barhl1 1 oe
Crem 1 ko
Egr3 1 oe
Foxc1 1 oe
Foxo4 1 oe
Gfi1 1 ko
Gli1 1 oe
Glis2 1 oe
Grhl2 1 oe
Jdp2 1 ko
Maff 1 oe
Max 1 ko
Myod1 1 oe
Mypop 1 oe
Nfil3 1 ko
Nfkb2 1 ko
Nr1d1 1 oe
Nr1i2 1 oe
Nr3c2 1 oe
Nrf1 1 ko
Prdm1 1 ko
Relb 1 ko
Sebox 1 oe
Setbp1 1 ko
Snai3 1 ko
Tcf7 1 oe
Tead2 1 oe
Thap11 1 ko
Usf1 1 ko
Zbtb18 1 oe
Zbtb22 1 ko
Zfp637 1 ko
