TF freq type
Zfp324 58 ko
Pou6f1 7 ko
Zfp276 7 ko
Zfp282 7 ko
Zscan20 7 ko
Cxxc1 6 ko
Kdm2b 6 oe
Zfp652 5 ko
Arid2 1 ko
Arid3b 1 ko
Arid5b 1 ko
Atf6 1 oe
Bach1 1 ko
Bcl11b 1 ko
Cdc5l 1 ko
Cxxc5 1 ko
E2f5 1 ko
Epas1 1 ko
Foxn2 1 oe
Gmeb1 1 oe
Hinfp 1 ko
Hmbox1 1 ko
Homez 1 ko
Hsf4 1 ko
Jrkl 1 ko
Kdm2a 1 ko
Klf9 1 ko
Lcor 1 oe
Lin54 1 ko
Mnt 1 ko
Mybl2 1 ko
Mynn 1 ko
Mypop 1 ko
Naif1 1 ko
Pbx2 1 ko
Phf21a 1 ko
Pou2f1 1 ko
Prdm11 1 ko
Rest 1 ko
Setbp1 1 ko
Sp140 1 oe
Tef 1 ko
Tigd2 1 ko
Zbtb2 1 ko
Zbtb20 1 ko
Zbtb26 1 ko
Zbtb32 1 ko
Zbtb37 1 ko
Zbtb45 1 ko
Zfp113 1 ko
Zfp248 1 ko
Zfp653 1 ko
Zfp69 1 ko
Zfp691 1 ko
Zfp90 1 ko
Zik1 1 ko
Zkscan17 1 ko
Zscan29 1 ko
Zzz3 1 ko
