TF freq type
Bach1 21736 ko
Cxxc1 21736 ko
Etv1 21736 oe
Foxd2 21736 ko
Hes1 21736 oe
Hsf2 21736 oe
Kdm2b 21736 oe
Mitf 21736 oe
Rest 21736 ko
Sp6 21736 ko
Zfp276 21736 ko
Zfp324 21736 ko
Zscan20 21736 ko
Ebf1 21704 oe
Mef2c 21668 ko
Sp8 21394 ko
Trp73 20933 ko
Hinfp 20928 ko
Cdc5l 20452 ko
Zfp296 20045 oe
Nfe2 18971 ko
Tfec 18820 oe
Arid2 18745 ko
E2f5 18691 ko
Zfp652 18201 ko
Zfp647 17155 oe
Mybl1 16925 oe
Pou6f1 16838 ko
Arid5b 16437 ko
Tef 16171 ko
Mynn 15878 ko
Zbtb32 15528 ko
Zbtb45 15255 ko
Vax2 14739 ko
Bhlha15 14729 oe
Pou1f1 13868 oe
Nhlh1 13668 ko
Zfp691 13331 oe
Zbtb2 12787 ko
Zfp300 12680 ko
Zfp282 12476 ko
Lin54 12251 ko
Gmeb1 12235 oe
Zfp105 12117 oe
Zfp113 11806 ko
Pbx1 11608 ko
Zfp653 10958 ko
Gli2 10932 oe
Tead2 10889 oe
Plag1 10674 oe
Zfp90 10627 ko
Zfp768 10132 ko
Homez 9986 ko
Gli3 9965 oe
Sp140 9855 oe
Etv4 9626 ko
Duxbl1 9380 ko
Tfap4 9366 oe
Hlx 9318 oe
Hic2 9277 ko
Sox8 9101 oe
Zbtb26 9017 oe
Ehf 8862 ko
Zik1 8737 oe
Zfp558 8735 ko
Cphx3 8701 ko
Zbtb37 8697 ko
Epas1 8609 oe
Ar 8568 oe
Hnf4g 8523 oe
Esr1 8393 ko
Phf21a 8376 ko
Hnf4a 8338 ko
Gata1 8277 ko
Hnf1a 8253 ko
Creb3l1 8088 ko
Mafb 8003 ko
Tet1 7973 oe
Pax8 7965 oe
Hhex 7948 oe
Zbtb12 7924 ko
Pax6 7920 ko
Dpf3 7919 oe
Zzz3 7679 ko
Nr2f2 7662 ko
Rarb 7644 ko
Otx2 7601 oe
Tal1 7594 ko
Foxf1 7458 oe
Ovol1 7431 oe
Pax5 7422 ko
Arid3b 7375 ko
Zbtb20 7254 ko
Glis2 7153 oe
Dmrt2 7103 ko
Mnt 7021 ko
Pou2f1 6989 ko
Zscan29 6940 ko
Thrb 6906 ko
Six5 6856 ko
Grhl1 6839 ko
Lin28b 6819 ko
Hsf4 6814 ko
Nr5a1 6806 ko
Sox6 6805 ko
Zfp184 6799 ko
Cxxc5 6786 ko
Lcor 6761 oe
Mecom 6761 oe
Mypop 6761 oe
Mlxipl 6755 ko
Nfix 6693 ko
Meis1 6663 ko
Batf3 6658 ko
Mzf1 6658 ko
Hes7 6628 ko
Grhl2 6620 ko
Msc 6620 ko
Atf6 6566 ko
Nr6a1 6566 oe
Prrx2 6529 ko
Sohlh2 6431 ko
Zfp69 6421 ko
Pou4f1 6411 oe
Dlx1 6341 oe
Hey1 6315 ko
Bcl11b 6299 ko
Hand2 6296 ko
Nr1h3 6272 ko
Sox21 6223 oe
Gata2 6203 ko
Hoxa1 6190 ko
Kdm2a 6183 ko
Alx4 6164 ko
Jrkl 6154 oe
Setbp1 6010 ko
Klf9 5965 ko
Lhx2 5964 ko
Cebpd 5960 ko
Hesx1 5946 ko
Rorb 5933 ko
Zfp174 5902 ko
Glis3 5866 oe
Prdm14 5855 ko
Tcf7l2 5852 ko
Cebpe 5838 ko
Pou5f1 5834 ko
Sox4 5818 ko
Fbxl19 5774 oe
Prox2 5760 ko
Zkscan17 5748 ko
Isl2 5730 ko
Glis1 5715 ko
Foxi3 5687 ko
Zscan4f 5679 ko
Zfp248 5606 ko
Dmrta1 5597 ko
Tcf21 5576 ko
Zfp128 5572 ko
Irf6 5536 ko
Zfp423 5512 oe
Onecut2 5502 oe
Hoxb4 5466 ko
Sox13 5447 ko
Hmbox1 5444 ko
Hlf 5416 ko
Pax9 5406 ko
Onecut1 5364 ko
Hoxa9 5321 ko
Ovol2 5304 ko
Mafa 5295 ko
Pbx2 5291 ko
Ppara 5270 ko
Fosl1 5263 ko
Six3 5260 ko
Hes5 5240 ko
Meox2 5218 ko
Nkx2-3 5195 ko
Tigd2 5191 ko
Naif1 5159 ko
Msx1 5144 ko
Nkx6-2 5135 ko
Tbr1 5135 ko
Foxf2 5134 ko
Sox12 5109 ko
Mybl2 5104 ko
Sox15 5072 ko
Zfp454 5041 ko
Hsf5 5025 ko
Foxc2 4995 ko
Pax3 4986 ko
Cebpa 4979 ko
Sox9 4974 ko
Pou3f2 4971 ko
Dmrta2 4958 ko
Prdm11 4954 ko
Foxn2 4946 oe
Dlx4 4942 ko
Lbx2 4919 ko
Foxh1 4905 ko
Npas2 4904 ko
Nr3c2 4870 ko
Vdr 4840 ko
Gcm2 4829 ko
Dbx2 4827 ko
Pitx2 4796 ko
Irx2 4790 ko
Myrf 4762 ko
Hnf1b 4752 ko
Lhx4 4746 ko
