TF freq type
Zfp324 58 ko
Zscan20 27 ko
Cxxc1 9 ko
Atf6 3 ko
Gmeb1 3 oe
Pbx2 3 ko
Tef 3 ko
Zfp113 3 ko
Zfp282 3 ko
Zfp691 3 oe
Arid5b 2 ko
Bach1 2 ko
Cdc5l 2 ko
E2f5 2 ko
Epas1 2 oe
Hinfp 2 ko
Homez 2 ko
Kdm2b 2 oe
Lcor 2 oe
Lin54 2 ko
Mypop 2 oe
Pou2f1 2 ko
Pou6f1 2 ko
Zbtb45 2 ko
Zfp652 2 ko
Zfp90 2 ko
Zik1 2 oe
Zkscan17 2 ko
Arid2 1 ko
Arid3b 1 ko
Bcl11b 1 ko
Cxxc5 1 ko
Foxn2 1 oe
Hmbox1 1 ko
Hsf4 1 ko
Jrkl 1 oe
Kdm2a 1 ko
Klf9 1 ko
Mnt 1 ko
Mybl2 1 ko
Mynn 1 ko
Naif1 1 ko
Phf21a 1 ko
Prdm11 1 ko
Rest 1 ko
Setbp1 1 ko
Sp140 1 oe
Tigd2 1 ko
Zbtb2 1 ko
Zbtb20 1 ko
Zbtb26 1 oe
Zbtb32 1 ko
Zbtb37 1 ko
Zfp248 1 ko
Zfp276 1 ko
Zfp653 1 ko
Zfp69 1 ko
Zscan29 1 ko
Zzz3 1 ko
