"","AHR","ARID3A","ARNT","ARNTL","ATF1","ATF2","ATF7","BATF","BBX","BCL6","BHLHE40","BHLHE41","CBFB","CEBPB","CREB1","CREM","CTCF","DDIT3","DMRT2","E2F1","E2F3","E2F4","E2F6","EGR1","EGR2","ELF1","ELF2","ELF4","ELK1","ELK3","ELK4","EOMES","ETS1","ETS2","ETV3","ETV5","ETV6","FLI1","FOS","FOXD2","FOXJ2","FOXJ3","FOXN3","FOXO1","FOXP1","GABPA","GATA3","GFI1","HEYL","HIC1","HINFP","HMG20B","HOMEZ","IKZF1","IKZF3","IRF1","IRF2","IRF3","IRF4","IRF7","IRF8","IRF9","ISL2","JDP2","JUN","JUNB","JUND","KLF10","KLF13","KLF2","KLF3","KLF6","KLF7","KLF8","KLF9","MAFK","MAX","MAZ","MBD2","MECP2","MEIS3","MEOX2","MLX","MXD1","NFATC1","NFE2L1","NFE2L2","NFIL3","NFKB1","NFKB2","NFYA","NFYB","NFYC","NR1D2","NR3C1","NR4A2","NRF1","PATZ1","PAX9","PBX3","PKNOX1","PRDM1","PRDM16","PRDM4","RBAK","RELA","RFX1","RFX7","RORA","RUNX1","RUNX2","RUNX3","RXRB","SETBP1","SMAD3","SMAD4","SNAI3","SP1","SP110","SP2","SP3","SP4","SPI1","SREBF1","SREBF2","STAT1","STAT2","STAT3","STAT4","STAT5B","STAT6","TAF1","TBX21","TCF12","TCF3","TEF","TFDP1","TFE3","TFEB","THAP11","THRB","TIGD2","TRP53","USF1","VAX2","XBP1","ZBTB14","ZBTB17","ZBTB20","ZBTB3","ZBTB49","ZFP143","ZFP212","ZFP213","ZFP260","ZFP263","ZFP281","ZFP287","ZFP324","ZFP335","ZFP398","ZFP410","ZFP422","ZFP523","ZFP566","ZFP64","ZFP740","ZFP768","ZFX","ZSCAN20"
"BHLHE40",0.0126418339634741,0,-1.11128566113332,0,0,0,0,0,0,0,2.91951281802206,-0.946299637657135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338463479432458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410298164000024,0.00379983700830207,0,0,0,0,-0.435561571556591,0.106675749917938,0,0,0,0,0,0,0,0,0,0,-0.0157508022856416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2420267479811,0,0,0.00549584970837189,0,0,0.0174869185593666,0,0,0,0,0,0,0,-0.0242897033344468,-0.155874928307081,0,0,0.025372305036541,0,-0.0249329856433121,0,0.117302193265172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208308625719795,0,0
"BHLHE41",0,0,0,-0.0563980701771,0,0,0,0,0,0,-0.946308630788467,2.13272039161529,0,0,-0.0122729613118229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463452539466147,0,0,0,0,0,0,0,0,0,0,0,-0.339609499790661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928230457495639,0,0,0,0.0168305703881224,0,0,0,0,0,0,0,0,0,0.0958489965311216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114789247416164,0,-0.0213558125942818,0,0,0,-0.000968276362582215,0,0,0.0041637457580466,-0.014515113804524,0,0,0,0,0,0,0,0,0,0.00314447542147566,0,0,0,0,0,0,-0.0163647992813526,-0.0473859917887337,0,0,0,0,0,0.00591129603660784,0,0.00863708738969273,0,0,0,0,0,-0.525369519858161,0,0,0,0,0,0,0,-0.0366111628776621,0,0,0,0,0,0.000686993936180424,0,0.000626213425589234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CBFB",0,0,0,0,0,0,0,0,-0.0241696931685666,0,0,0,2.33680205589249,0,0,0,-0.00137578539929351,-0.0138416028439273,0,0,0,0.00257656224937287,0,0,0,0,0,0,0,0,0,-0.0493477598245912,0,0,0,0,0,0,-0.000616136856968601,0,0,0,0,0,0,0,-0.00315152570768916,-0.00486670920840127,0,-0.0132135461222794,0,0,0,0,0,0,-0.000609438770319236,0,0,0,0,0,0,0,0,-0.00721289406933733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253674290292319,-0.0219070960158548,-0.00417210436521162,0,-0.00403048506880681,0,0,0.0132303000117835,0,0,-0.0548940601512883,-0.0481805014311836,0.000698728508627127,0,0,0,0,0,0,0,0,0,0,-4.50457905966246e-06,-0.00815459819845595,-0.753967384455657,-0.708150225768293,-0.337426474643554,0,0,-0.00167326766216354,0,0,0.0259138145195134,0,0.00596899679005113,0,0,0,0,0,0,0,0,-0.0139686246580581,-0.00444896981484029,-0.050717396063438,0,-0.0201233765497825,0,-0.0211849616175113,0,0,0,0,0,0,0,-0.0395416113817185,0,-0.00437891536516442,0,0,0,0,-0.00390374777125117,0,0.00437315350693503,-0.00635949486081836,0,0,-0.00024326370453371,0,0,0,-0.00802771787567477,0,0,0,0,0.000629364839857466,0,0,-0.0241380057616185,0,0
"CEBPB",0,0,0,0,0,0,0,0.000799844548106026,-0.00134362989016946,0,0,0,0,1.11564467760901,0,0,-0.0343552665106407,-0.00501477433576721,-0.000703237850895152,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537347623031331,0,0,0,0,0,0,0.0338694451892673,0,0,0,-0.000729574459933432,0,0,0,-0.0104082028223958,-0.0425860585066672,0,0,-0.00765631892346681,-0.0193050254419083,0,0,0,0,0,0,0,0,0,-0.037386666960975,0,0,-0.101068545023199,0,0,0,-0.017763332036356,0,0,0,0,-0.00956670875426233,0,0,0,0,0,0,-0.00253605055547918,0,0,0,-0.014285609169709,-0.0017660394977732,0,-0.285551173362743,0,0,0,0,-0.0215111181787564,0,0,-0.00231032503208633,0,-0.00477668270314748,0,-0.000598096552875526,-0.0142747991971455,0,0,-0.0049018347622298,0,0,0,0,0,0,0,0,0,-0.0222848686554174,0,-0.00114956203070041,0,0,-0.000406539251030551,0,0,0,0,0,-0.00910295232275399,0,0,0,0,0,0,-0.043774444785012,0,0,-0.0207321374318423,-0.032443917952132,0,0,0,0,0,-0.0188265395477461,-0.0015379178122785,0,0,0,0,0,0,0,-0.0175913313645736,0,0,0,0,0,0,0,0,0,0,-0.00636738550429113,0,0,0,0,0,0,0,-0.00973294393473048
"CREB1",0,0,0,0,-1.11913411812205,-0.0651999287621014,-0.454510406627046,0.0688998138987657,0,0,0,-0.0122542414892971,0,0,3.29552468546275,-0.73183646008165,0,0.0162655793808706,0,0,-0.0467113758224917,0,0,-0.00477402706390662,0,0,0,-0.0165720679212376,0,0,0,0.00668980689336202,0,0,0,-0.0190672257051029,0,-0.00698477162769132,0.021198098795741,0,0,0,0,0,0,0,0,0,0,0,-0.0198672935458781,0,0,0,0,0,0,0,0.0343590307248774,0,0,0,0,-0.770176572058101,0,0,0.152016938799219,0,0,-0.00160449318950423,0,0,0,-0.036671280565082,0,0,0,0,0,-0.00234544546491901,0,0,0.019031876011594,0,0,0.00457819071241114,0,0.00750876060216927,0,0,0,0,0,0.0045239134789956,0,0,-0.000771159121522122,-0.0190048271771307,-0.018463116532122,0,0,0,0,0,0,0.00222233712586425,-0.0208694735574707,0,0,0,0,0,0.0579056464581024,0,0,0,0,0,-0.00534889452596972,0,0,0,0,0,0,0.00459490495295471,0,0,0,0,0,-0.0369048615038285,0,0,0,0,0,-0.0189972105772979,0,0,0,0,0,0,0,0,-0.0245428137317606,0,0,0,-0.00486193590799026,0,0,0,0.00430871593869568,0,0,0,0,0,0,0,0,-0.0164209279801259,0,-0.0263564195336339,-0.0173352301236786,0,-0.0105115254522557,0
"CREM",0,0,0,0,-0.688652348374732,-0.627410950559798,-1.07048821116952,0,0,0,0,0,0,0,-0.731828153687149,3.57007670952891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00957514211965258,0,0,0,0,0,0,0,0,0,0,0.00297087074149666,0,-0.31122303885799,0.0028372837010929,0.000668716218041487,0.0872012193804286,0,0,0,0,0,0,0,0,0,-0.0340566141665715,0,0,-0.0358737786178961,0,-0.000749245578498111,0,0,0,0,0,0,0,-0.00119659011743455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023208565141175,0,0,0,0,0,-0.0015972050010916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032734373676878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00631036474118314,0,0,0,0,-0.00318915567258745,0,0,0,0,0
"CTCF",-0.00224868843399249,-0.0650138450419198,0,0,0,0,0,0,-0.0515619936628803,-0.00562553237684348,0,0,-0.00136644823800651,-0.0343555367057492,0,0,1.28086969420118,0,0,0,0,0,0,0,-0.0164834336368887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147516784791838,-0.0205731643167841,0,0,0,-0.0399892500050472,-0.00230704718424186,-0.00141854889897815,-0.205661545373443,0,-0.0305298522885308,-0.00336895927701705,-0.0155005304819891,-0.000695990925201481,0,0,0,-0.00897966999039974,0,0,0,0,0,0,-0.0129473643925601,0,0,-0.00671233161629668,0,0,0,0,-0.0576221023875343,0,-0.0225911500152529,0,0,0,-0.00332551743213986,-0.019105258204014,0,0,0,0,-0.0144113484443285,0,0,0,0,0,0,0.00617107989342985,0,-0.0108858176118875,-0.0143589190584448,0,0,-0.0268805032190526,0,0,-0.0154267176461306,0,-0.025362201712924,0,0,0,-0.00349255701141275,-0.00923778451272383,-0.00602591138583554,-0.0149689469032536,-0.00404587333939899,-0.0280202970856593,-0.00638229634199612,-0.0825382113926146,-0.0360591953397202,-0.0017628707260679,0,0,0,0,0,-0.0345181089096723,0,0,0,0,0,0,0,-0.000786226964380657,-0.0511643197362166,-0.0242193079403727,-0.105428785409319,-0.0358216672780155,0,0,0,0,0,0,0,-0.0154763904586727,0,-0.00250639600965279,0,0,0,0,-0.0612921186562307,0,0,0,0,0,-0.0251381618916576,-0.00505644402584955,-0.030644615366062,-0.0047071932484802,-0.0195486344384703,0,0,-0.00162086761223375,0,0,0,0,-0.00801783499937077,-0.0222564505454974,-0.0104397362764797
"DDIT3",0,-0.0275702283075713,0,0,0,-0.0982230284168091,0,0,-0.0287101455290565,-0.0278805393670984,0,0,-0.0138331189872829,-0.00501348862594641,0.0162584427478729,0,0,1.14443869060441,0,0,0,0.00626927860954766,0,0,0,0,-0.0304768179128708,0,0,0,0,-0.00432778205972189,0,-0.00371412473270942,0.000879156930960403,0,0,0,0,0,0,-0.0115039149862951,0,0,0,0,-0.0540053965763072,0,0,-0.0247611407632723,0,-0.00685171988856652,0,0,0,0,0,0,0,0,0,-0.00562568655547828,0,0,-0.053302600253358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00675795763796762,0,0,0,-0.00325755550340356,-0.000761298399814014,-0.0169371405928312,-0.361936228173089,0,0,0,0,0,0,0,-0.0104038473567497,0.00531318955557601,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234720159570566,0,-0.00185504833177833,0,0,-0.0144837689974023,-0.0280105780008631,0,0,0,0,0,0,-0.000949165356233632,0,0,0,0,0,0,0,-0.00354158948769706,0,-0.0151514224053281,-0.000109845590903841,-0.00735907792084709,0.14983323374002,0,0,0,0,0,0,0,0,0,0,0.0023024247952353,0,0,-0.000188220576083453,0,0,0,0,0,0,0,0,-0.0170053895429602,0,-0.0064262628310638,0,-0.00666306561262015,0,0,0,0,0,0,-0.0027400447881806
"DMRT2",0,-0.0775077141034334,0,0,0,0,0,0,-0.0430245485027631,0,0,0,0,-0.000702945568434689,0,0,0,0,1.02491792492471,0,0,0.000166267852035312,0.00219787499860739,0,0,0,0,0.00139794220179932,0,0,0,0,0,0,0,0,0,0,0,0,-0.00742438192183769,-0.0223885327666093,0,0,0,0,-0.0186411871427087,-0.0192427746930188,0,0,0,-0.069185602478044,-0.00574707506299931,0,0,-0.00447388052818473,0,0,0,-0.000642590071158935,0,0,0,0,0,-0.0127440959003075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014394620845111,-0.0206589823271894,0,0,0,0,0,0,0,0,0,0,0.00121553096450773,0,0,0,0,0,0,0,0,0,0,0,-0.0188717296054449,0,0,0,0,0,0,0,0,0,0,0,0.0100535902707507,0,0,0,0,0,0,0,-0.00716708770354594,0,0,0,0,-0.00296784748509144,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117853405756025,0,0,0,0,0,0,0,0,-0.0179187445508082,0,0,0,0,0,0,0,0.0109842972249418,0,0,0,0
"E2F1",0,0,0,0,0,0.00373240954176843,0.0156492042572341,0,0,0,0,0,0,0,0,0,0,0,0,5.28038608362977,-0.191674579343873,-3.08679522640978,-0.462448853117627,0,0,0,0,-0.00953607217071697,0,0,0,0.0101888353496275,0,0,0,0,0,0,0.0108435812730623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216564192554191,0,-0.370130467360384,-0.0646667718578615,-0.544488708121019,-0.0580938508737826,0,0,0,0,0,0,0,0,0,-0.00461663936624705,0,0,0,0,0,-0.0120656736493286,0,0,0,0,0,0,-0.0255147404467486,-0.390890441287187,0,0,0,0,0,0,0,0.0702511765814529,-0.00763439014906538,0,0,0.0213274173824026,0,0,0,0,0,0,0,0,0,-0.171937974705156,-0.0746290187878042,0,0.0385790431672444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131652276997689,0,0,0,0,-0.0156856929552694,0,0,0,0,0,0,0,0,0,0,0.00785807238611202,-0.022444759255187,0.0111376300923439,-0.0169767551483555,0,0,0,0,0,0,0,-0.00119269389042167,0,0,0.062108885378053,0,-0.023543055473607,0
"E2F3",-0.00262594373141091,0,0,0,0,0,0,0.00452128829750278,0,0,0,0,0,0,-0.0466770878931389,0,0,0,0,-0.19167408827546,2.3927072655957,0,-1.12743371805458,0,0,-0.0155856296487779,0,0,0,0,-0.00918068079426173,0,0,-0.00527954241055926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497438004602492,0,-0.0176046414086047,0,0,0,0,0,0,0,0,0.0158879716293948,0,0.000538323714393445,0.00187828404685645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183612819245168,0,-0.0639364457855036,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446462765027406,0,0,0,0,0,0,0,0,0,-0.0097520349553532,-0.012676810675809,0,-0.0489402068448715,0,-0.0110504945323609,0,0,0,0,0.00996727024593797,0,-0.00655072244181099,0,0,0,0,-0.0206848219359641,-0.0322177196524444,0,0,0,0,0,0,0,0,0,0.013984327477752,0,-0.01353674305708,0,0,0,0,-0.563503905432049,0,0,0,0,0,-0.00302218674792671,0,0,-0.0141058869951326,-0.0919526550426434,0,0,0,0,0,0,0,0,-0.0486415539903256,0,0,0,-3.6038910398155e-05,0,0,0,0,-0.0518344472179225,-0.0475016062873912,0,0,0,0
"E2F4",0,0,0,0,0,0,0,0.0597459142830148,0,0,0,0,0.00249383845723483,0,0,0,0,0.00623715318639543,0.000150705205004502,-3.08685383110735,0,5.49684041320508,0,-0.0394511391296486,-0.0248320526759232,0,0,-0.0164544936284501,0,0,0,0.0214379833823368,0,0,0,0,0,0,0.0149193953635037,0,0,0,0,0,0,-0.00623243354625982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0920852292994001,0,-0.171698225347585,-0.098666443614436,0,0,0,0.0658411543830063,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515379068496176,-0.00847741881481099,0,0,0,0,-0.06727754673456,0,-0.00714339565653152,0,0,0,0,0,0.0553402896150076,0.0209611809600625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194708585092737,0,-1.65454985532221,0.0188494975262412,0,0.0173495751585199,0,0,0,0,0,0,0,0,0,0,0,-0.0472242345556407,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333427373752091,-0.0139836357055131,0,0,0,0,0,0,0,0,0.0163484905257645,0,0,-0.00780545730644912,0,0,0.038109721428328,0,-0.0279434455218325,0
"E2F6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219621678326012,-0.462508350493095,-1.12740910760062,0,2.59157923215359,0,-0.0112196585880766,0,0,0,0,0,0,0,0,-0.00826306666550975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137298470989585,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679075261192288,0,0.0600001451814541,0,0,0.0199475585769912,0.110914496581093,0,0,0,-0.175020509813767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122495642875836,0,0,0,0,0,-0.0404723360717248,-0.0113791180626734,0,0,0,0,0,0,0,0,0,0,0,-0.117819761171969,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00530189801199205,0,0,0,0,-0.289452234005715,0,0,0,0,0,0,0,0,-0.00224884337079423,0,-0.19214311549183,0,0,0,0,0,-0.0214815728801956,0,-0.00710127905767325,0,0,-0.00289678617296005,0,-0.0595502725663381,0,-0.00174116880588791,-0.0307205642970257,-0.074598411367013,0,0,-0.0163637359270275,0,0
"EGR1",-0.0140662649511552,0,0,0,-0.0128685553951674,0,0,0,0,0,0,0,0,0,-0.00469365147167587,0,0,0,0,0,0,-0.0395797862103377,0,4.16090137339288,-2.7291491500395,-0.0170664228944964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163100394979605,0,0,0,-0.00117649114475064,0,0,0,0,-0.0114626468801713,0,0,-0.00499251723166657,0,0,0,-0.024241316014317,0,0,0,0,0,0,0,-0.00997827817253708,0,0,0,0,-0.0563801872302005,0,0,0,0,0,0,0,0,0,-0.0472127465448321,0,0,0,0,0,0,0,0,0,0,-0.169566550324528,0,-0.0812041649812282,0,-0.526595359176207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164852632203185,0,0,0,0,-0.00437413619830398,-0.0372733512543914,-0.128928041728772,0,0,0,0,0,0,0,0,-0.00839652529824893,0.00801978837804878,0,-0.0138046964984002,0,0,0,0,0,-0.0358441981790057,0,0,-0.00796986221429364,0
"EGR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165309357616139,0,0,0,0,-0.0246291932638784,-0.0111981468673339,-2.72899085692922,3.93954973180811,-0.0140458110237373,-0.00415418875177029,0,0,0,0,0,0,0,0,0,0,-0.00296939844708492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823613496689705,0,-0.0458038237817202,0,-0.0482648906287111,-0.0179503096081094,-0.020595352989403,0,0,0,0,0,0,0,0,0,-0.00509064104137229,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986225254794935,0,0,-0.0198330750575466,0,0,-0.0174607205870025,0,0,-0.0352413605690495,0,0,0,0,0,0,0,-0.0148743131991357,0,0,0,0,0,0,-0.175358392502916,0,0,0,0,0,0,0,0,0,0,-0.0309088483105434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00951437249886044,-0.409906898182591,0,0,0,0,0,0,-0.000314785765719268,0,0,0,-0.0188161181388538,-0.00485712886541791,0
"ELF1",-0.00178092088675689,0.00917008710413669,-0.0014043171371204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155691197072968,0,0,-0.0170381008567875,-0.0140621527779984,3.24054848088495,-0.436519089901479,-0.435156697180966,-0.321427999039582,0.00218979229774021,-0.444390392260618,0,-0.238676830991901,0,0.0649875651768372,0.124384119818001,0,-0.14140943615449,0,0,0,0,0,0,0,-1.00914550122664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108917226947147,0,0,-0.0501044096444594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00831281964467374,0,-0.00834812928092803,0,0,0,0,0,-0.0183344996694858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184361124262517,-0.107150198039024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202383479076828,-0.0139891052447449,0,0,0,0,0,0,-0.0216738718586497,0,-0.0271712060183161,0,0,0,0,0,0,0,0,0,-0.0083593735628389,0,0,0,0
"ELF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304930362807679,0,0,0,0,0,0,-0.00413163634207367,-0.436508445435625,3.18954041524317,-1.05387697097792,-0.207562321321727,0,-0.141644489444483,0,0,-0.203770176325567,0,0,-0.883972885464281,0,0,0,0,0,-0.00404973778345868,0,0,0,0,0,0,-0.00688929202300543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080879503628705,0,0,0,0,-0.0354631957011347,0,-0.00132150316337502,0,0,0,0,-0.000869897738786212,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337137812802761,0,0,0,0,0,0,-0.0247032983104696,0,0,0,0,0,-0.00423914713876363,0,0,0,0,0,0,0,0,-0.0129187020023671,0,0,0,0,0,0,-0.15489711458015,-0.0255614831928338,0,0,0,-0.124306544982683,-0.00285886847031631,0,-0.00253821133290736,0,0,-0.00609145225771971,-0.0326947960231453,0,0,0,0,0,0,0,-0.0123745295226565,0,0,-0.0103621799696472,0,0,0,-0.0197138775577991,0,0,0,0,0,-0.00117495452761757,0,0,-0.0289658452167799,0,0,0,0,0,0,0,-0.00845866104577837,0,0,0
"ELF4",-0.0110851740258373,0,0,0,-0.00764860741432729,0,0,0,0,0,0,0,0,0,-0.0165518820713658,0,0,0,0.00139553599945258,-0.00945114600316651,0,-0.0165752792384684,0,0,0,-0.435198161632886,-1.05393207346007,3.07544733123431,-0.495846138646287,-0.373089788803488,0,0,0.188272736932432,0.137285527423755,-0.497745882838065,-0.301755211363585,-0.0767431149428604,0.0453096965711177,0.0199208173552467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477446684653007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221562607987433,0,-0.000543440550501114,0,0,0,-0.00233570314192061,0,0,0,0,0.00764111996568723,0,0,0,0,0.0263804715949724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539084686114445,0,0,0.00556023600519829,0,0,0.00622558295707588,0,0,0,0,0,0,0,0.0606015534590243,0,0,0,0,0,0,0,0,0,0.00135641754371196,0,0,0,0,0,0,-0.000465680604945285,0,-0.0117679197598462,0,-0.00340521884896665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095268539556631,0,0,-0.00127893069643985,0,0,0
"ELK1",0,0,0,0,-0.000582932768117347,0,0,0,0,0.00168840562356349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321377603122452,-0.20771017754857,-0.495680694871528,6.91996442431559,-1.78095811429794,-0.409048863581245,0,0,0.00780747812838029,0,-0.522793712639187,-0.259100829722701,-0.452506513788569,0,0,0,0,0,0,0,-2.62466248183411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196313934359028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00920778267925359,0,0.00129756300846375,0,0,0,0,0,0,0,0,0,0,0,0
"ELK3",0,0,0,0,0,0,0,0,0,0.011906311019558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223639413804096,0,-0.372836037713498,-1.78098817758779,6.78656951492531,-0.345289337868325,0.00401489381404187,0,0.00755126388407243,-0.256485779558122,-3.35483467702262,0,-0.0803871890299978,0,0,0,0,0,0,0,-0.627493084803603,0,0,0,0,-0.00859300858390363,0,0,0,0,0,0,0,0,0,0,0.0128774537782521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397691747341842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332254498987451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259180010050227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELK4",-0.00508217624928032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00918686969945946,0,0,0,0,-0.444238233284804,-0.141699577416876,0,-0.409196635088339,-0.344957227205898,5.33076096998098,0,-0.990260498544033,-0.0209184122005422,0,-0.347671990728262,0,-1.64809452383064,0,0,0,0,0,0,0,-0.883343554361783,0,0,0,0,-0.0179441612446213,0,0,0,0,0,0.00899495246852622,0,0,0,0,0,0,0,0,0,0,0,-0.0014334728758959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129231714257653,0,0,0,0,0,0,0,0,0,0,0,-0.00804315902588096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481534944812187,0,0,0,0,0,0,0,0.0116893518045536,0,-0.0390018494018043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135577444915948,0,0,0,0,0,0,0,-0.0241470188501119,0,-0.00848758118843478,0,0,0,-0.00493856528847964,0,0,0,0,0,0,0,0,-0.0216379728000418,0
"EOMES",0,0,0,0,0,0,0,0,-0.010832745669072,0,0,0,-0.0493430679223596,-0.00537339138912309,0.00666473303798242,0,0,-0.00433054282537861,0,0.0101996443349915,0,0.0214027802098237,0,0,0,0,0,0,0,0.00401804196342215,0,1.59201910658335,0,0,0,0.000990123391443923,-0.0345289013260387,0,-0.040504580272031,0,0,0,0,-0.00608387044469631,0,0,0,-0.00980263766765936,0,0,0,0,0,-0.0051684748992139,0,0,0,0,0,0,0,-0.00788633214955687,0,0,0,-0.0171859771996178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00951542938151767,0,0,0,-0.00396052438498454,0,-0.00853755446991857,0,0,0,0.00419799617303873,0.00733283958351742,0.000405251531587909,-0.0137766490229923,0,0,0,0,0,0,0,0,-0.00560905050923961,-0.00441600833336802,0,0,0,0,0,0,0,-0.0331116170181134,-0.0331253574336457,0,0,-0.0148846829560578,0,0,0,0.0149071429895171,0.0154928997664101,0.0113571194779407,0,0,0,0,0,0,0,0,-0.0394007575471137,0,-0.903600729142377,-0.0050813833340183,-0.0379483595696521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269763060716357,-0.015504217957351,0,0.0241598077765846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878348353316487
