"","row","col","corr"
"435","Elk4","Ets1",0.916300075500752
"442","Atf4","Etv3",0.00102950985302431
"461","Elf4","Etv3",0.469788117180792
"463","Elk3","Etv3",0.663043397460969
"464","Elk4","Etv3",0.0490235506305479
"465","Ets1","Etv3",0.0327256155760067
"474","Batf","Etv6",0.00851849578166524
"475","Bbx","Etv6",0.0143725418092953
"476","Bcl6","Etv6",0.0359338128252041
"478","Cbfb","Etv6",0.0320495808036524
"482","Ctcf","Etv6",0.0317760392532772
"484","E2f1","Etv6",0.0229628695460888
"487","Egr1","Etv6",0.0338084852582675
"490","Elf2","Etv6",0.75944008230951
"491","Elf4","Etv6",0.00165178413749882
"492","Elk1","Etv6",0.0729013816558859
"495","Ets1","Etv6",0.99047817782231
"496","Etv3","Etv6",0.0870529420062659
"511","Creb1","Fli1",0.011151974806697
"518","Egr1","Fli1",0.0351144116089655
"519","Egr2","Fli1",0.0124136121969804
"520","Elf1","Fli1",0.28736505866066
"522","Elf4","Fli1",0.0746980761139801
"523","Elk1","Fli1",0.334541745149053
"524","Elk3","Fli1",0.066945467990377
"525","Elk4","Fli1",1.34813194976779
"526","Ets1","Fli1",0.98966573529223
"527","Etv3","Fli1",0.472909319551399
"532","Atf1","Fos",0.0615474455427221
"537","Batf","Fos",0.442809198714465
"543","Creb1","Fos",0.0510722530288839
"549","E2f4","Fos",0.0209827251750987
"565","Atf1","Fosb",0.0542616706652671
"568","Atf4","Fosb",0.038039919869806
"570","Batf","Fosb",0.803026903369485
"575","Cdx1","Fosb",0.0010383280041684
"576","Creb1","Fosb",0.0819564845263914
"580","E2f1","Fosb",0.00695985069491976
"589","Elk3","Fosb",0.0116771666538898
"595","Fos","Fosb",3.31245594830834
"598","Arntl","Fosl2",0.00520044992215358
"601","Atf3","Fosl2",1.71669779675604
"604","Batf","Fosl2",0.245190101340837
"623","Elk3","Fosl2",0.0248611176873158
"629","Fos","Fosl2",1.01152691702714
"630","Fosb","Fosl2",0.84606695835903
"635","Atf2","Foxj3",0.00908908974416499
"639","Batf","Foxj3",0.0138148629363549
"644","Cdx1","Foxj3",0.039124084856742
"648","Ddit3","Foxj3",0.010273658270977
"662","Etv6","Foxj3",0.0054385277864506
"667","Ahr","Foxn3",0.00797945572641573
"668","Arnt","Foxn3",0.000794926609270238
"670","Atf1","Foxn3",0.0117677254358529
"671","Atf2","Foxn3",0.00337446724371006
"680","Cdx1","Foxn3",0.0215532908530095
"684","Ddit3","Foxn3",0.000839034541159099
"689","Egr2","Foxn3",0.0684666215591187
"698","Etv6","Foxn3",0.0102187269826304
"699","Fli1","Foxn3",0.00315401071161521
"703","Foxj3","Foxn3",0.286783582417088
"707","Atf1","Foxo1",0.0012726929275895
"712","Batf","Foxo1",0.036073206767856
"713","Bbx","Foxo1",0.0495895368047287
"714","Bcl6","Foxo1",0.015583548471834
"720","Ctcf","Foxo1",0.00253108381360424
"733","Ets1","Foxo1",0.0139369321252101
"735","Etv6","Foxo1",0.0557536065027945
"740","Foxj3","Foxo1",0.0974439085671014
"741","Foxn3","Foxo1",0.160238108435873
"767","Elf4","Foxo3",0.00972050824750176
"778","Foxj3","Foxo3",0.373020339828874
"779","Foxn3","Foxo3",0.411300071801694
"780","Foxo1","Foxo3",1.07248030306818
"796","Crem","Foxp1",0.00764425788201162
"817","Foxj3","Foxp1",0.0798419207756086
"818","Foxn3","Foxp1",0.415363338285464
"819","Foxo1","Foxp1",0.320407494828233
"820","Foxo3","Foxp1",1.71316482854841
"822","Arnt","Gabpa",0.0184845477754618
"844","Elf1","Gabpa",0.856837963506354
"846","Elf4","Gabpa",0.0974908614201707
"847","Elk1","Gabpa",2.08895017649554
"848","Elk3","Gabpa",0.438410774902063
"849","Elk4","Gabpa",0.726212097694921
"850","Ets1","Gabpa",0.411109597096345
"851","Etv3","Gabpa",0.245883392361409
"852","Etv6","Gabpa",0.0660379808230555
"853","Fli1","Gabpa",1.32542113832839
"854","Fos","Gabpa",0.00697304317548817
"871","Bbx","Gata3",0.05597873001067
"872","Bcl6","Gata3",0.042849896731061
"875","Cdx1","Gata3",0.0331266480531197
"878","Ctcf","Gata3",0.00751849613794405
"879","Ddit3","Gata3",0.0630181386349941
"887","Elf4","Gata3",0.000441516257266283
"893","Etv6","Gata3",0.0444877813610216
"898","Foxj3","Gata3",0.0071330972256588
"899","Foxn3","Gata3",0.0579362816061927
"900","Foxo1","Gata3",0.0207378153812275
"905","Arnt","Gfi1",0.00762014775766045
"907","Atf1","Gfi1",0.020383143163923
"913","Bbx","Gfi1",0.0181464295248683
"917","Cdx1","Gfi1",0.0199516023009342
"920","Ctcf","Gfi1",0.00475856361371207
"940","Foxj3","Gfi1",0.0250530512990846
"946","Gata3","Gfi1",0.0230895372181505
"948","Arnt","Glis3",0.00614974100214429
"950","Atf1","Glis3",0.0308256604227607
"951","Atf2","Glis3",0.00724722061861487
"953","Atf4","Glis3",0.0179238497901021
"954","Atf7","Glis3",0.00313379964284007
"955","Batf","Glis3",0.0195695751491677
"956","Bbx","Glis3",0.0122859839218648
"957","Bcl6","Glis3",0.00891556349442897
"963","Ctcf","Glis3",0.0122460822754634
"966","E2f3","Glis3",0.0189568694007905
"971","Elf2","Glis3",0.028640211408
"984","Foxn3","Glis3",0.00615406799944874
"985","Foxo1","Glis3",0.0123927382994542
"990","Gfi1","Glis3",0.0126279337873838
"994","Atf1","Gmeb1",0.236517548082547
"997","Atf4","Gmeb1",0.047804372098689
"998","Atf7","Gmeb1",0.0221577877923112
"1004","Cdx1","Gmeb1",0.0185636412747151
"1009","E2f1","Gmeb1",0.0167313790106003
"1018","Elk3","Gmeb1",0.0106991106535408
"1023","Fli1","Gmeb1",0.0330259867719033
"1032","Gabpa","Gmeb1",0.00457343815367636
"1040","Atf2","Hic1",0.0117804472981781
"1045","Bbx","Hic1",0.0354189894474564
"1046","Bcl6","Hic1",0.00565482183458819
"1048","Cbfb","Hic1",0.00211758367835322
"1049","Cdx1","Hic1",0.00913781468082793
"1052","Ctcf","Hic1",0.156216316557294
"1055","E2f3","Hic1",0.0173368762815879
"1060","Elf2","Hic1",0.0176759547071685
"1065","Ets1","Hic1",0.000986053128662731
"1067","Etv6","Hic1",0.0101377741583623
"1072","Foxj3","Hic1",0.0240356882340269
"1073","Foxn3","Hic1",0.00276506164554326
"1078","Gata3","Hic1",0.0405658793906482
"1079","Gfi1","Hic1",0.0166650993242
"1080","Glis3","Hic1",0.0175910820394925
"1085","Atf1","Hlx",0.000425770158154537
"1088","Atf4","Hlx",0.000757245512733812
"1092","Bcl6","Hlx",0.000411581186960251
"1095","Cdx1","Hlx",0.0245883775175336
"1099","Ddit3","Hlx",0.00404907020088298
"1118","Foxj3","Hlx",0.0063417956227102
"1119","Foxn3","Hlx",0.0105947653415688
"1128","Hic1","Hlx",0.0131038368082345
"1137","Batf","Hmg20b",0.0238458587769634
"1138","Bbx","Hmg20b",0.00321872084227836
"1142","Cdx1","Hmg20b",0.0289342237591105
"1146","Ddit3","Hmg20b",0.00455982360545074
"1147","E2f1","Hmg20b",0.0072244075809539
"1160","Etv6","Hmg20b",0.00486615765034067
"1165","Foxj3","Hmg20b",0.01686923614124
"1166","Foxn3","Hmg20b",0.0127959121508481
"1171","Gata3","Hmg20b",0.0215775359297874
"1172","Gfi1","Hmg20b",0.0104531382067272
"1176","Hlx","Hmg20b",0.0169852569962675
"1192","Crem","Homez",0.0114315929387212
"1214","Foxn3","Homez",0.0030751375586059
"1217","Foxp1","Homez",0.0393919123227064
"1219","Gata3","Homez",0.0124148459719316
"1231","Atf3","Hsf2",0.0237057179881039
"1235","Bbx","Hsf2",0.0334793430212615
"1237","Bhlhe40","Hsf2",0.00139301806448339
"1238","Cbfb","Hsf2",0.0237545612625952
"1255","Ets1","Hsf2",0.00863738144282609
"1257","Etv6","Hsf2",0.0267207039260696
"1263","Foxn3","Hsf2",0.0188891849666159
"1264","Foxo1","Hsf2",0.00521205738878253
"1269","Gfi1","Hsf2",0.00112473339040937
"1271","Gmeb1","Hsf2",0.00647778458050308
"1272","Hic1","Hsf2",0.00836665335513416
"1275","Homez","Hsf2",0.0263504685609993
"1285","Bbx","Ikzf1",0.033239185071642
"1292","Ctcf","Ikzf1",0.00119983362771095
"1300","Elf2","Ikzf1",0.00595270443374113
"1307","Etv6","Ikzf1",0.0146169503299002
"1312","Foxj3","Ikzf1",0.0206050217155558
"1313","Foxn3","Ikzf1",0.0186446430390514
"1319","Gfi1","Ikzf1",0.00456317949463999
"1321","Gmeb1","Ikzf1",0.023799087571012
"1322","Hic1","Ikzf1",0.0114058738483994
"1323","Hlx","Ikzf1",0.00065592600597891
"1326","Hsf2","Ikzf1",0.029927792547474
"1327","Ahr","Ikzf3",0.0303165527774488
"1336","Bbx","Ikzf3",0.00612535536325511
"1346","E2f3","Ikzf3",0.0331339586534571
"1349","Egr2","Ikzf3",0.00957061231275608
"1351","Elf2","Ikzf3",0.0154945748097771
"1364","Foxn3","Ikzf3",0.00242557259581211
"1365","Foxo1","Ikzf3",0.0114622470279708
"1369","Gata3","Ikzf3",0.00956298143855207
"1378","Ikzf1","Ikzf3",0.0277171410731597
"1388","Bbx","Irf1",0.0132162874174239
"1393","Creb1","Irf1",0.00289625482420116
"1415","Foxj3","Irf1",0.0495284290118501
"1419","Foxp1","Irf1",0.00816728956338012
"1430","Ikzf1","Irf1",0.021924965333409
"1441","Bbx","Irf2",0.0215879241874399
"1444","Cbfb","Irf2",0.00588869223635917
"1463","Etv6","Irf2",0.00813464649690826
"1470","Foxo1","Irf2",0.00539984592630347
"1485","Irf1","Irf2",1.49683397860308
"1496","Bcl6","Irf3",0.396092483315137
"1513","Elk3","Irf3",0.00139055154027677
"1517","Etv6","Irf3",0.0137751086148415
"1538","Ikzf3","Irf3",0.00795086627321457
"1539","Irf1","Irf3",0.30595115333106
"1540","Irf2","Irf3",0.0427342050718009
"1549","Batf","Irf4",0.0432236761260645
"1550","Bbx","Irf4",0.0377029360337119
"1554","Cdx1","Irf4",0.0180721650890649
"1558","Ddit3","Irf4",0.0126709084807288
"1568","Elk3","Irf4",0.0142418664205589
"1570","Ets1","Irf4",0.0249573002055116
"1572","Etv6","Irf4",0.0451319851063595
"1578","Foxn3","Irf4",0.0268523876654558
"1583","Gata3","Irf4",0.0430323394882366
"1584","Gfi1","Irf4",0.0165167765742105
"1587","Hic1","Irf4",0.0157494153310152
"1589","Hmg20b","Irf4",0.00620975989487506
"1591","Hsf2","Irf4",0.0118069613932291
"1594","Irf1","Irf4",0.064022963192374
"1595","Irf2","Irf4",0.0586283112224884
"1596","Irf3","Irf4",0.151174434461749
"1601","Atf2","Irf7",0.000485192543094777
"1606","Bbx","Irf7",0.0201411293980146
"1612","Crem","Irf7",0.0125693070410101
"1614","Ddit3","Irf7",0.0043010694472563
"1633","Foxj3","Irf7",0.0145012563262246
"1634","Foxn3","Irf7",0.00765615625116426
"1639","Gata3","Irf7",0.0182330683416765
"1640","Gfi1","Irf7",0.0040592697368759
"1648","Ikzf1","Irf7",0.0091530102226136
"1649","Ikzf3","Irf7",0.00444873889626728
"1650","Irf1","Irf7",0.0929776938667829
"1651","Irf2","Irf7",0.483018663633281
"1653","Irf4","Irf7",0.0809813196954006
"1677","Elf1","Irf8",0.023199923114122
"1681","Elk3","Irf8",0.0171535745516582
"1683","Ets1","Irf8",0.089745154666946
"1685","Etv6","Irf8",0.0415200104093114
"1692","Foxo1","Irf8",0.0240203945521796
"1701","Hlx","Irf8",0.00874159534488926
"1702","Hmg20b","Irf8",0.0198759955730165
"1707","Irf1","Irf8",0.313241406422463
"1708","Irf2","Irf8",0.131461935048285
"1709","Irf3","Irf8",0.0486561527606414
"1710","Irf4","Irf8",1.66677824562149
"1711","Irf7","Irf8",0.139859776273629
"1716","Atf2","Isl2",0.000746388535489165
"1720","Batf","Isl2",0.027114161711103
"1721","Bbx","Isl2",0.0622025394714847
"1725","Cdx1","Isl2",0.0354808588731866
"1749","Foxn3","Isl2",0.0285535687121847
"1754","Gata3","Isl2",0.0202496241979043
"1760","Hmg20b","Isl2",0.0214444318540777
"1768","Irf4","Isl2",0.000356079301551822
"1769","Irf7","Isl2",0.0210029959691972
"1774","Atf1","Jun",0.069444805330517
"1776","Atf3","Jun",0.197158190140808
"1777","Atf4","Jun",0.143895273218931
"1793","Egr2","Jun",0.0258367604950643
"1804","Fos","Jun",0.783375915717366
"1805","Fosb","Jun",0.351875990187743
"1806","Fosl2","Jun",0.570321988938496
"1808","Foxn3","Jun",0.0123400677584534
"1816","Gmeb1","Jun",0.0424791031713049
"1831","Ahr","Junb",0.00484620026726899
"1834","Atf1","Junb",0.00475725720385408
"1836","Atf3","Junb",0.049022843582472
"1839","Batf","Junb",0.259980061895338
"1840","Bbx","Junb",0.00395629705570943
"1848","Ddit3","Junb",0.00834101388136058
"1863","Fli1","Junb",0.00369431420047673
"1864","Fos","Junb",0.129253002001617
"1865","Fosb","Junb",0.597248622897154
"1866","Fosl2","Junb",0.0474106299778184
"1868","Foxn3","Junb",0.0372640135990836
"1869","Foxo1","Junb",0.00977929895917985
"1873","Gata3","Junb",0.0416970288015751
"1875","Glis3","Junb",0.00287794703680211
"1879","Hmg20b","Junb",0.000210380895723771
"1887","Irf4","Junb",0.000608023632712603
"1891","Jun","Junb",1.03583298575037
"1899","Atf7","Jund",0.00837153603681837
"1900","Batf","Jund",0.460664818485277
"1901","Bbx","Jund",0.0207757480985941
"1902","Bcl6","Jund",0.0205027523111091
"1907","Crem","Jund",0.0600087399707577
"1908","Ctcf","Jund",0.0403214933127093
"1916","Elf2","Jund",0.000710906367066669
"1921","Ets1","Jund",0.0502798333105506
"1923","Etv6","Jund",0.0199374774825304
"1925","Fos","Jund",0.121937409315368
"1926","Fosb","Jund",0.128713287922001
"1927","Fosl2","Jund",0.312929937198449
"1930","Foxo1","Jund",0.0069174549876158
"1943","Ikzf1","Jund",0.00558579680763316
"1952","Jun","Jund",0.418870815653113
"1953","Junb","Jund",0.258098359164961
"1973","E2f3","Klf10",0.02252718212688
"1975","Egr1","Klf10",0.113748167431429
"1976","Egr2","Klf10",0.189922735803358
"2006","Ikzf3","Klf10",0.0131733090966445
"2023","Atf4","Klf13",0.0134825346185536
"2026","Bbx","Klf13",0.00040057877121357
"2035","E2f1","Klf13",0.110299812764398
"2038","Egr1","Klf13",0.00456824871335432
"2044","Elk3","Klf13",0.0112446521503296
"2049","Fli1","Klf13",0.0198654997769405
"2059","Gata3","Klf13",0.00668877125367792
"2067","Hsf2","Klf13",0.0129318081712838
"2068","Ikzf1","Klf13",0.00460327416031442
"2080","Klf10","Klf13",0.0224187144318072
"2097","Ctcf","Klf2",0.0164633988781875
"2101","E2f4","Klf2",0.0617161316190254
"2120","Foxo3","Klf2",0.00401707381847356
"2132","Ikzf1","Klf2",0.0180473667762984
"2144","Klf10","Klf2",0.0415421915002225
"2145","Klf13","Klf2",0.0157025384857345
"2164","E2f1","Klf3",0.334308210102654
"2166","E2f4","Klf3",0.219566164876269
"2209","Klf10","Klf3",0.300382097710536
"2211","Klf2","Klf3",0.380558343490451
"2212","Ahr","Klf4",0.0259750690126037
"2217","Atf3","Klf4",0.0276697522935666
"2231","E2f3","Klf4",0.0491006254231944
"2233","Egr1","Klf4",0.00276744010059007
"2234","Egr2","Klf4",0.249145387062696
"2244","Fli1","Klf4",0.0381833356744067
"2258","Hic1","Klf4",0.0118576597289721
"2263","Ikzf1","Klf4",0.0119888753235076
"2268","Irf4","Klf4",0.00495330171022911
"2273","Junb","Klf4",0.0290003055400508
"2275","Klf10","Klf4",0.0548557703719337
"2276","Klf13","Klf4",0.0585987646218299
"2278","Klf3","Klf4",0.234044888561054
"2279","Ahr","Klf5",0.0104537286312252
"2284","Atf3","Klf5",0.0440827267356122
"2294","Crem","Klf5",0.0176001399130098
"2295","Ctcf","Klf5",0.0596590485245227
"2297","E2f1","Klf5",0.279562855475515
"2300","Egr1","Klf5",0.0341087682136156
"2301","Egr2","Klf5",0.161313856053596
"2308","Ets1","Klf5",0.0270345738246598
"2311","Fli1","Klf5",0.0345155966601044
"2340","Junb","Klf5",0.0152767551781295
"2342","Klf10","Klf5",0.024239862342013
"2344","Klf2","Klf5",0.0332916175720433
"2345","Klf3","Klf5",0.33780096533551
"2346","Klf4","Klf5",2.21431940729528
"2352","Atf3","Klf6",0.0158104268029744
"2353","Atf4","Klf6",0.000747130719420996
"2363","Ctcf","Klf6",0.0413453330103133
"2365","E2f1","Klf6",0.30772887030392
"2368","Egr1","Klf6",0.420771887813129
"2369","Egr2","Klf6",0.0754982563882905
"2378","Etv6","Klf6",0.0448767955484571
"2379","Fli1","Klf6",0.0461228114309244
"2410","Klf10","Klf6",0.187001710251857
"2412","Klf2","Klf6",0.0628091554805753
"2413","Klf3","Klf6",0.85356096930342
"2414","Klf4","Klf6",0.513897439050384
"2415","Klf5","Klf6",1.57375332578874
"2424","Batf","Klf7",0.00138030338929576
"2430","Creb1","Klf7",0.0235779489198797
"2432","Ctcf","Klf7",0.00957381531459212
"2434","E2f1","Klf7",0.794077544992146
"2437","Egr1","Klf7",0.0722089715458645
"2447","Etv6","Klf7",0.0157120076617444
"2455","Foxo3","Klf7",0.0349874071065168
"2461","Gmeb1","Klf7",0.00856912818414171
"2479","Klf10","Klf7",0.0323797978541814
"2480","Klf13","Klf7",0.414199677477985
"2481","Klf2","Klf7",0.528603780348122
"2482","Klf3","Klf7",0.5788320004291
"2483","Klf4","Klf7",1.63191466530277
"2484","Klf5","Klf7",0.146944712809091
"2489","Atf1","Klf8",0.00482057588468623
"2500","Creb1","Klf8",0.0106395584845206
"2502","Ctcf","Klf8",0.0770430454915797
"2506","E2f4","Klf8",0.116375552153431
"2510","Elf2","Klf8",0.0303144019207715
"2530","Glis3","Klf8",0.00679875725310778
"2532","Hic1","Klf8",0.0444477292517547
"2537","Ikzf1","Klf8",0.000940006558063917
"2543","Irf7","Klf8",0.0135713247922926
"2549","Klf10","Klf8",0.0766925117628134
"2550","Klf13","Klf8",0.169293648152122
"2551","Klf2","Klf8",1.52909841920188
"2552","Klf3","Klf8",0.218347747511154
"2553","Klf4","Klf8",0.562894180280972
"2556","Klf7","Klf8",1.58004995277843
"2565","Batf","Mafk",0.116382037776557
"2566","Bbx","Mafk",0.0286737431839698
"2573","Ctcf","Mafk",0.0158045385764939
"2574","Ddit3","Mafk",0.00144432466956683
"2581","Elf2","Mafk",0.00629159899720192
"2588","Etv6","Mafk",0.00950038163604471
"2590","Fos","Mafk",0.101948424892282
"2591","Fosb","Mafk",0.00766219006983188
"2592","Fosl2","Mafk",0.0918116201856238
"2593","Foxj3","Mafk",0.0111242377601282
"2594","Foxn3","Mafk",0.010813304311249
"2595","Foxo1","Mafk",0.00519800784872411
"2599","Gata3","Mafk",0.0448339028645703
"2600","Gfi1","Mafk",0.0162643995784935
"2601","Glis3","Mafk",0.0277937583161557
"2603","Hic1","Mafk",0.0110829108686028
"2605","Hmg20b","Mafk",0.00434470713575092
"2609","Ikzf3","Mafk",0.000777336119481198
"2614","Irf7","Mafk",0.00323975946058245
"2618","Junb","Mafk",0.00766233887230859
"2630","Arnt","Max",0.71930587488168
"2631","Arntl","Max",0.130064504144238
"2640","Bhlhe40","Max",0.286018782176244
"2657","Elk4","Max",0.00863066276673749
"2673","Glis3","Max",0.0139491542399597
"2675","Hic1","Max",0.000512307709734977
"2694","Klf2","Max",0.00784928833952527
"2700","Klf8","Max",0.0160859712483492
"2707","Atf3","Maz",0.0511043085435264
"2712","Bcl6","Maz",0.242982181861161
"2717","Crem","Maz",0.00788477150782027
"2718","Ctcf","Maz",0.0237888530094615
"2720","E2f1","Maz",0.0495507124843472
"2723","Egr1","Maz",0.116423162269984
"2724","Egr2","Maz",0.0394232857277734
"2731","Ets1","Maz",0.0573319419941684
"2732","Etv3","Maz",0.0459509199075921
"2755","Irf1","Maz",0.0420701499843144
"2767","Klf2","Maz",0.00301140637095005
"2769","Klf4","Maz",0.194525920861154
"2770","Klf5","Maz",0.139030455020402
"2772","Klf7","Maz",0.128211319560477
"2776","Ahr","Mbd2",0.00935726568803169
"2777","Arnt","Mbd2",0.0105718711680456
"2790","Creb1","Mbd2",0.00843540660605197
"2792","Ctcf","Mbd2",0.00457050052356284
"2794","E2f1","Mbd2",0.0244528973568936
"2795","E2f3","Mbd2",0.00850966982582535
"2797","Egr1","Mbd2",0.0384033726698103
"2799","Elf1","Mbd2",0.0201659273120585
"2807","Etv6","Mbd2",0.00352685869907448
"2817","Gabpa","Mbd2",0.0100445415969572
"2828","Ikzf3","Mbd2",0.00415593717307115
"2849","Max","Mbd2",0.00274585381407077
"2851","Ahr","Mecp2",0.00436894082719689
"2852","Arnt","Mecp2",0.0149828451703644
"2854","Atf1","Mecp2",0.0100334708389491
"2860","Bbx","Mecp2",0.0075955330091029
"2865","Creb1","Mecp2",0.00419031685727264
"2867","Ctcf","Mecp2",0.00404152566385227
"2870","E2f3","Mecp2",0.0355338168626304
"2883","Fli1","Mecp2",0.0349433278316246
"2888","Foxn3","Mecp2",0.00598006511551295
"2894","Gfi1","Mecp2",0.0158193433503284
"2895","Glis3","Mecp2",0.00429900401190344
"2902","Ikzf1","Mecp2",0.00839664278927665
"2903","Ikzf3","Mecp2",0.0344846561611652
"2916","Klf2","Mecp2",0.00896285029730069
"2917","Klf3","Mecp2",0.0284079179730083
"2923","Mafk","Mecp2",0.0164830854122727
"2926","Mbd2","Mecp2",0.0475166191340682
"2931","Atf2","Meis3",0.0202315821985819
"2936","Bbx","Meis3",0.0226026962455176
"2943","Ctcf","Meis3",0.00877976262609622
"2951","Elf2","Meis3",0.0191364034686189
"2964","Foxn3","Meis3",0.0220743077043278
"2975","Hmg20b","Meis3",0.00101825224022048
"2978","Ikzf1","Meis3",0.00394666012613922
"2986","Isl2","Meis3",0.0105025131883942
"2988","Junb","Meis3",0.0120247332678528
"3004","Ahr","Meox2",0.015152010833578
"3009","Atf3","Meox2",0.00319478906985216
"3013","Bbx","Meox2",0.015135711069012
"3017","Cdx1","Meox2",0.0183397121747049
"3038","Fosb","Meox2",0.00712382452406628
"3039","Fosl2","Meox2",0.00484772197076991
"3042","Foxo1","Meox2",0.00296069064122983
"3043","Foxo3","Meox2",0.0163588166714699
"3051","Hlx","Meox2",0.233082764920114
"3055","Ikzf1","Meox2",0.00606764654796291
"3060","Irf4","Meox2",0.0130902879990421
"3083","Arnt","Mlx",0.0887133621386229
"3084","Arntl","Mlx",0.940949846111109
"3093","Bhlhe40","Mlx",0.568614508015924
"3119","Foxn3","Mlx",0.00384865963763691
"3126","Glis3","Mlx",0.00364067963957808
"3149","Klf4","Mlx",0.0138823355301952
"3155","Max","Mlx",0.160229319026695
"3156","Maz","Mlx",0.0487118556646989
"3162","Arnt","Mxd1",0.11776854477562
"3163","Arntl","Mxd1",0.149568514258254
"3176","Crem","Mxd1",0.0135973581375995
"3182","Egr1","Mxd1",0.0537528142525595
"3183","Egr2","Mxd1",0.00544231865749423
"3193","Fli1","Mxd1",0.00853900339817578
"3205","Glis3","Mxd1",0.010437184612857
"3206","Gmeb1","Mxd1",0.00689649252813119
"3212","Ikzf1","Mxd1",6.73732767413157e-06
"3228","Klf4","Mxd1",0.0336969434095788
"3229","Klf5","Mxd1",0.0588348149723997
"3230","Klf6","Mxd1",0.0166385386698057
"3231","Klf7","Mxd1",0.00523237932079465
"3233","Mafk","Mxd1",0.00489274656130578
"3234","Max","Mxd1",0.247101724433135
"3235","Maz","Mxd1",0.0288654468910976
"3236","Mbd2","Mxd1",0.0102269692595741
"3237","Mecp2","Mxd1",0.00544955703380217
"3240","Mlx","Mxd1",0.00641121671789127
"3242","Arnt","Myc",0.0682240429960822
"3247","Atf4","Myc",0.0100053241606415
"3256","Crem","Myc",0.0173282251028484
"3260","E2f3","Myc",0.0251372461055755
"3262","Egr1","Myc",0.0102041113287111
"3263","Egr2","Myc",0.00632073029721491
"3278","Foxn3","Myc",0.00213188388847011
"3287","Hic1","Myc",0.0245436561760076
"3292","Ikzf1","Myc",0.0203172447497302
"3298","Irf7","Myc",0.000731524065477658
"3302","Junb","Myc",0.000528750539326169
"3304","Klf10","Myc",0.00141839669984031
"3310","Klf6","Myc",0.036557304359959
