"","Ahr","Arid3a","Arnt","Arntl","Atf1","Atf2","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Bhlhe41","Cbfb","Cebpb","Creb1","Crem","Ctcf","Ddit3","Dmrt2","E2f1","E2f3","E2f4","E2f6","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Eomes","Ets1","Ets2","Etv3","Etv5","Etv6","Fli1","Fos","Foxd2","Foxj2","Foxj3","Foxn3","Foxo1","Foxp1","Gabpa","Gata3","Gfi1","Heyl","Hic1","Hinfp","Hmg20b","Homez","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Irf9","Isl2","Jdp2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf6","Klf7","Klf8","Klf9","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Nfatc1","Nfe2l1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1d2","Nr3c1","Nr4a2","Nrf1","Patz1","Pax9","Pbx3","Pknox1","Prdm1","Prdm16","Prdm4","Rbak","Rela","Rfx1","Rfx7","Rora","Runx1","Runx2","Runx3","Rxrb","Setbp1","Smad3","Smad4","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Spi1","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat5b","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tef","Tfdp1","Tfe3","Tfeb","Thap11","Thrb","Tigd2","Trp53","Usf1","Vax2","Xbp1","Zbtb14","Zbtb17","Zbtb20","Zbtb3","Zbtb49","Zfp143","Zfp212","Zfp213","Zfp260","Zfp263","Zfp281","Zfp287","Zfp324","Zfp335","Zfp398","Zfp410","Zfp422","Zfp523","Zfp566","Zfp64","Zfp740","Zfp768","Zfx","Zscan20"
"Usf1",0,0,0.0484718067799772,0.174326984254932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323288160897674,0,0,0,0,0,0,0,0,0,0,0.000988500787863521,0,0,0,0,0,0,0.00552225915205734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181843628305077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88052647983529e-05,0,0,0,0,0,0,0,0,0,0,0,0.0107628781129625,0,0,0,0,0,0,0,0,0,0,0.0783863372482662,0,0,0,0,0,0,0,0.00196915101115148,0,0,0,0,0,0.352573364690487,0.0924089141508435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00178305760163167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vax2",0,0.0196819134934484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913265793137537,0.00343358281440621,0,0,0,0,0,0,0,0,0,0,0,0,0.00616924976782491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181346674841697,0,0,0.000443217124667757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486268029311254,6.8215172768918e-05,0,0,0,0,0,0,0,0,0,0,0.0159572145609032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xbp1",0,0,0,0.0587959577393095,0.0983208460546762,0,0,0,0.0232382385783242,0,0,0,0,0,0,0,0,0,0,0,0.00434968482354261,0,0.00205643286356826,0.000813498710720872,0,0.00841611201936554,0.0106986636626657,0,0,0,0.0077809080950491,0,0,0,0,0,0,0,0,0,0,0,0.00130741520295748,0,0,0,0,0,0,0.00879371071371066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932498484441041,0,0,0.00958488349102228,0.00312534519081322,0,0,0,0,0,0,0,0,0,0,0.00325521304921377,0,0,0,0,0,0,0,0,0,0.000995274890015604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011603956239189,0,0,0,0,0,0,0,0.0113697853186731,0.00545677094435783,0,0,0,0,0,0.000564234045211392,0,0,0,0,0,0,0,0,0,0.0588385081636497,0.0671756450403333,0,0,0,0.00621249994625972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zbtb14",0,0,0.00524814160582714,0.00488920974201445,0,0,0,0,0,0,0,0.00385236772431073,0,0,0.00717108177344727,0,0,0,0,0.00246778108071324,0.0489724347424082,0,0,0.0184180259079096,0,0.00397458734016602,0,0,0,0,0,0,0,0,0,0,0,0.00218967362045318,0,0,0,0,0,0,0,0,0,0,0,0,0.0223218515177221,0,0,0,0.00985793646521323,0,0,0,0,0,0,0,0,0,0,0,0,0.00472564713158118,0,0,0,0,0,0,0,0,0,0,0.0249179107206904,0.0317582068011348,0,0,0,0.0175933393922215,0,0,0,0,0,0,0,0,0,0,0,0,0.158401025739092,0.00678846594787817,0,0,0,0,0,0,0,0,0.00197458255525512,0,0,0,0,0,0,0,0,0,0,0.0170147337453232,0,0.0423082906106108,0.00615541572949976,0,0,0,0,0,0,0,0,0,0,0.0270594919356258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00698549725520097,0,0,0,0,0,0.00156693577210137,0,0.00804096809875797,0,0,0,0,0,0,0,0,0.04648057081159,0.0218505920867538,0,0,0.0344944440458106,0
"Zbtb17",0.00256041181703917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545050797253603,0.0286148499138905,0.0171208604749592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300980030172168,0,0,0,0,0,0,0,0,0,0,0,0,0.00951310449890871,0,0,0,0.061420894545816,0,0,0,0,0.00457791298230957,0.178459100345981,0.021133892488075,0,0,0,0,0.000115642540054132,0,0,0,0,0,0,0,0,0,0,0,0,0.00360954170687885,0.06293070063214,0,0,0,0,0.00463921367947922,0,0.0371860476296883,0,0,0,0,0,0,0,0,0,0,0,0,0.180762426151623,0.000222577818631335,0.103928831200246,0.13936917790107,0,0,0,0.00537602210746467,0,0,0,0,0,0,0.0268880327185885,0,0,0,0,0,0,0,0,0,0.00180571600826697,0,0,0,0,0.00698509474938315,1,0,0,0.00642583594992195,0,0,0.00406860860407973,0.0190431505926908,0.0116776214052463,0.186392121991693,0,0,0.0104257207721709,0,0,0,0,0.038463540185735,0.00135500595139745,0,0,0,0
"Zbtb20",0,0,0,0,0,0,0,0,0.0097854102794425,0,0,0,0,0,0,0,0,0,0.065495614087998,0,0,0,0,0,0,0,0,0,0,0,0,0.000759460813506811,0,0,0,0,0,0,0,0,0,0.0121527162408707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097516176746025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737281659739758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zbtb3",0,0.000822253135067704,0,0,0,0,0,0,0.00772679130352314,0.0107802328835222,0,0,0.000964886330165811,0,0,0,0.0473032691875573,0,0,0,0,0,0,0,0,0,0.0119085598424389,0,0,0,0,0.00221376990838235,0,0,0,0,0.007314003226821,0,0,0,0,0,0.0252524806485534,0,0,0,0.00630622184981194,0.00847184226794171,0,0,0,0,0,0,0,0,0.00263615462320325,0.00380831507024985,0.00184808319028428,0.00182164518768155,0.00182811555419743,0,0,0,0.00540025899240208,0.0150871097758903,0,0,0,0,0,0,0,0,0,0.0147557905416019,0,0,0,0.0107049774439364,0.0259835450213748,0,0,0,0.000513573437019275,0,0.00636380151342596,0,0,0,0,0,0,0.00607059561122032,0.017503933298527,0.00928907545354692,0,0,0,0,0.00721677609568844,0,0.0115410936665625,0,0,0.000721805474409262,0.00419828201830719,0,0,0.00820392733355162,0,0,0.013441084627726,0,0.00467016845762505,0,0,0,0,0,0,0,0.00471803758171693,0.00367131689222136,0,0,0,0,0,0,0.0183430122425884,0,0,0.0130481153332907,0.0198032663917621,0,0,0,0,0,0,0,0.0193165524481356,0,0,0,0,0,0,1,0,0,0.00320485544888228,0,0,0.000417086025391018,0,0.00665344566868683,0,0.00841251894245222,0,0,0,0.000417968344177304,0,0,0,0.0147000212345521,0,0.00611057275884626
"Zbtb49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000355476336606394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94596646103041e-05,0.00302335132129701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118611357257364,0,0,0,0,0,0,0,0,0.00166584338932276,0,0,0,0,0,0,0,0.00734953997743619,0,0,0.00419377378098997,0,0.0139871968075411,0.00959443556583627,0.00055994531181432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642438610171091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307844473428714,0
"Zfp143",0,0,0.00774983913908468,0,0.00388905390056341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043683060693992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151783995057935,0,0,0,0,0.00133225097222344,0,0,0.00478162544177824,0,0,0,0,0,0,0,0.00292540380027682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202244310360284,0.0033073519210159,0,0.00141120791922331,0,0,0,0.00851614464410753,0,0,0.00793365861901176,0,0,0,0.00958515435373403,0,0,0,0,0,0,0,0.00146812239690056,0,0,0,0,0.0250639399803655,0.00236710895654945,0,0,0,0,0.0172674681151518,0,0,0,0,0,0.000863102297318493,0,0,0,0,0,0.00611146070223848,0,0,0,0.0122008171850983,0,0,0.000106001619049763,0,0,0,0,0,0.0216825301067856,0,0.00575943581553425,0,0,0,0.00383387169241083,0,0,0,0,0,0.665268712122696,0,0,0.00579881457032583,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00165333009331604,0,0,0,0,0.00539173302712727,0,0.171408011018136,0,0,0,0,0.00137863243260188,0
"Zfp212",0,0,0,0,0,0,0,0.00567563393555082,0.00857692957552954,0.126610218005845,0,0,0.0011622528580539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339186512315682,0,0,0,0.00790147500804852,0,0,0,0,0,0,0,0,0,0,0.0920004996825679,0.00415376037313337,0,0,0,0,0,0,0,0.00314573203782274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582047097533816,0.0067006016335692,0,0,0,0,0,0,0.0253520541303819,0,0,0,0,0,0,0,0.0376733713380815,0.00466544241274369,0,0,0.0598192711643418,0,0,0,0,0,0.00515767247779058,0,0,0,0.0408884496729423,0,0,0,0,0,0,0.00337294802838132,0,0,0,0,0,0,0,0,0,0.0263787830587027,0,0,0,0,0,0,0,0,0,0.00746854609942662,0,0,0,0,0,0,0.00320455840192922,0,0,1,0,0,0,0,0.0318318247060833,0,0.00142904653873291,0.160540755426574,0,0,0,0,0,0,0.0240026284065996,0,0
"Zfp213",0,0,0,0,0.0172247992907478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105980124558017,0.000623562278833882,0.0010285020141811,0.0154706586857122,0,0,0.00977485318287082,0,0,0,0,0.0100802512202604,0,0,0,0,0,0,0.00937856023902288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392764272016363,0,0,0,0,0,0,0,0,0,0,0,0,0.00741147742361383,0,0,0.0184299649233147,0,0,0.004184885725309,0,0,0,0,0.0327542788537114,0,0.00385134700507072,0,0,0,0,0,0,0,0,0,0.00391103254461654,0.00477094370470599,0,0,0,0,0,0,0,0,0.000594356306108019,0,0,0,0,0,0.00426869984499286,0,0,0,0,0,0,0,0,0,0,0.0427748836721597,0,0.0455253183539982,0.0208534912004482,0.00956211017158469,0,0.00245109154675089,0.00163558157016957,0,0,0,0,0,0,0.0587632613780413,0,0,0,0,0,0,0,0,0,0,0,0.00179341606049859,0,0,0.00156630951888564,0.00405898945749103,0,0,0,0,0,1,0,0.00340961249583015,0,0,0,0.0416710390588757,0.000901593201489355,0,0,0,0.0317730276967686,0.0344076989066158,0,0,0.0355841843487207,0
"Zfp260",0,0,0,0,0,0,0,0,0,0.0242819795662555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608727979562081,0,0,0,0,0,0,0,0,0.00784311173022095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078851826107412,0.00397143884887736,0.0295833809807716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899327139674112,0,0,0.123779767101678,0.0769618818905993,0,0.00307700246075642,0,0,0,0,0.00782678879935511,0,0,0,0,0.0031528830541856,0.00436562623795103,0,0,0,0,0,0.0139693517432336,0,0,0,0,0,0,0.0734027952817731,0,0.00421933923043763,0.00584239905650333,0,0,0,0,0,0,0,0.00282444728444309,0,0,0,0,0.0190326480120283,0,0,0,0,0,0,1,0,0.0295528152418427,0,0,0.00490911694427355,0.0135219136401597,0,0,0,0.0373587920332192,0,0,0.00444793289314133,0,0
"Zfp263",0,0,0.0120639368310467,0,0.00346425523418813,0,0,0,0,0,0,0,0,0,0,0,0.0148831823128606,0,0,0.00522458012248884,0.0241817161409915,0,0.00644383965185013,0,0.00457892995921885,0.0115749229879738,0.00513567253795386,0,0,0,0.0043986184724936,0,0.00857608839710775,0.00320071457161434,0,0,0,0.00112014993756515,0,0,0,0,0,0,0,0.000358919583321265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118652247672999,0,0,0,0,0.00872396573901114,0.00867367524390587,0,0.00248359083558053,0,0,0,0.00808060260123516,0,0,0,0,0.00330691403957063,0,0,0,0,0,0,0,0,0.00752991764665878,0,0,0,0,0,0,0,0,0.0101171609984818,0,0,0,0,0,0,0,0,0,0,0.00807829820118022,0,0.00111661847434721,0.011982731481035,0,0,0.00272061813650721,0,0,0,0,0,0,0,0.00408827551906453,0,0.00628145514706654,0,0,0,0,0,0,0,0,0,0,0,0,0.00804117884317732,0.0116726710616958,0,0.000416320077967371,0,0,0,0.00341021026034354,0,1,0.00942174754871839,0,0,0.00541956926191074,0.0022518590416741,0,0,0.00429986449592431,0.0137344404288156,0.017350607361277,0,0.00786603997292015,0.00440524790649636,0
"Zfp281",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265501436019357,0,0,0.00631443773175083,0,0,0,0,0,0,0.02681748329754,0.0965322455559306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450551197858934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145406028372188,0,0,0,0.0550612979349692,0,0,0,0,0,0,0,0,0,0.14955613569075,0,0,0,0,0,0,0,0,0,0,0,0.000679694246773771,0,0,0,0,0,0,0,0.0915791542045652,0,0,0.0107800384688608,0,0.000345120912650788,0,0.0192154209745079,0.034740595411357,0,0,0,0,0,0,0,0,0.000724572693899581,0,0,0.0128727382034079,0,0,0.065180694272584,0,0,0,0.0520244097011219,0,0,0,0,0,0,0.0203345397433468,0,0.0273504224135527,0,0,0,0,0,0.00157893775507857,0,0.00552362193183589,0,0,0,0,0,0.186380755484095,0,0,0,0.00163792192554858,0,0,0.0295582746187464,0.00942098888724269,1,0,0.00312010414438534,0.0013889398379751,0,0.0243562766337045,0,0.00732469206034061,0,0,0.253631142531014,0.00223480489238018,0,0
"Zfp287",0,0.055979550797705,0,0,0,0,0,0,0.0241004072264004,0.0480347956560228,0,0,0,0,0,0,0.00967652158078642,7.85775439629184e-05,0.00789419371445313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133845972086705,0,0,0,0,0.0258902987239447,0,0,0,0,0.029259726421787,0,0,0,0.0232425899305057,0,0.0807131158375499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134239115524652,0.00878078092276574,0,0.00355496265707457,0,0,0,0,0,0,0.0104387823750701,0.00469627517810938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150651286230111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234253414819617,0.0297781841159866,0,0.000489608098344621,0,0,0,0.000741779575779372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664605762269366,0,0,0.0318199989391112,0,0,0,0,1,0,0,0,0,0.255035479823122,0,0,0,0,0,0,0
"Zfp324",0,0,0,0,0,0,0,0,0.0123297428420005,0.00976711129654544,0,0,0,0,0,0,0.000813720755847009,0,0,0,0,0,0,0,0,0,0.015322537113599,0,0,0,0,0,0,0,0,0,0.00690812028767194,0,0,0,0,0,0,0.00412061193802731,0,0,0,0,0,0,0,0,0,0,0.00268931810872328,0,0,0,0,0,0.00396436732248601,0,0,0,0,0,0,0,0.00301081580525391,0.00495303294895377,0,0,0,0.0159421828677426,0,0,0,0.00884445239366779,0,0,0.000641407559811413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012400046580963,0.017698154437789,0,0,0,0.0156058610604827,0,0,0,0,0,0,0,0,0.0415819585785194,0.0178454714543165,0,0,0,0,0,0,0.0106365748976089,0.00471865095237589,0.0128376974960612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312032555230592,0,1,0.0295601691742691,0.00667652393981711,0,0,0,0,0,0,0,0.00447754022287611,0
"Zfp335",0,0,0.00742954944334767,0,0,0,0,0,0.0109946107493756,0,0,0,0,0,0,0,0.0184117215279375,0,0,0,0,0,0,0.00781431796081426,0,0.000279508986799035,0,0,0,0,0.000699425319256254,0,0.013897687765372,0.0189855254764722,0,0,0,0.0070094609378505,0,0,0,0,0.000254102479561504,0,0,0,0,0,0,0.0249899255913189,0,0,0,0.012667244642071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315020209005112,0,0,0,0,0.000766018842668702,0,0.00854174277864627,0,0,0.00265058064175592,0,0,0,0,0.00953359348137799,0,0,0,0,0.0187015300119818,0,0,0,0.000827034293570401,0,0,0.0174636033238551,0,0.0169450662752298,0.00074856064311912,0.00202054084718107,0.00208750834196492,0.0109612087107663,0,0,0,0,0,0,0,0.0166074151890932,0.0253116055240124,0,0,0.00733431051999997,0.0137391773496532,0,0.0123935763917096,0.0150491029614788,0.0103787459726656,0.00995075375809906,0,0,0.00117673797752035,0.00663126750341055,0,0,0,0.00513033897714569,0.0199647607585343,0.0210907727212652,0,0,0,0,0,0,0,0.00810817238996765,0,0,0,0,0.0104320172782344,0,0.00841294434201412,0,0,0.00143054465467848,0.0416743069845605,0.00491253552742341,0.00542048490527877,0.00139184128606145,0,0.0295605308918526,1,0,0.00864928921622195,0,0.000343086186374739,0.0501999249827947,0,0,0,0.0115365685079683,0
"Zfp398",0,0,0,0,0,0,0,0,0,0.0951138787076724,0,0,0,0,0,0,0,0,0,0,0,0,0.0181699379626293,0,0,0,0,0,0,0,0,0,0,0.0427824271505316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444638699162743,0,0,0,0.0134777620594071,0,0,0,0.0297263668612622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792008720270061,0,0,0.00125428546427039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066084897593045,0.0134224690849224,0,0,0.0816230869609933,0.107780440049194,0,0,0,0,0,0,0,0,0.00583032086198728,0.0280278260091843,0,0,0.00825931680383898,0,0,0,0,0,0.0182204015402148,0,0,0,0,0,0,0.0060607147547836,0.000301409731615801,0.0124840648901268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160543129715063,0.000899715331228725,0.0135233781924762,0.00225106352628078,0,0,0.0066764857333812,0,1,0,0,0.0024961612090269,0,0,0,0.021949376341588,0,0
"Zfp410",0,0,0,0.000199935229488326,0,0,0,0,0,0.00256659891252453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800764300052147,0,0,0,0,0,0,0,0,0.00343699777885114,0.00814225844651668,0.00834780616861016,0,0,0.00358068363905551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679799821245549,0,0.00010488433423654,0,0,0.00026889310839709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359477361275401,0,0,0,0,0,0,0,0,0.00130834780873159,0,0,0,0,0,0,0.0117353929914341,0,0,0,0,0,0,0,0,0,0,0,0.00539167039381923,0,0,0,0,0.0243562574818169,0,0,0.00864923782404867,0,1,0,0.00195839704219968,0,0,0,0,0,0
"Zfp422",0,0.011698152147165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182574100463879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194492765557019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110158809914472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795248741208913,0,0.00429643730182299,0,0,0,0,0,0,0,0,0,0,0.117589299708382,0.0724794398264233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255034377311016,0,0,0,0,1,0,0,0,0,0,0,0
"Zfp523",0,0,0,0,0.00826584050513471,0,0,0,0,0,0,0,0,0,0.00524921824273552,0,0,0,0,0.000835407451393027,0,0.00139378323957578,0.0152528421374592,0,0.00178837867246385,0,0,0.00108443480688516,0.00402650383984165,0,0.0112051906191275,0,0,0,0,0,0,0,0,0,0,0,0.00950208173752631,0,0,0.011009030907638,0,0,0,0,0,0,0,0.0186111006901936,0,0,0,0,0,0,0,0,0,0.000515792190570036,0,0,0,0,0,0,0,0,0,0.00536473670720274,0,0,0,0,0.00548935511021967,0.0344267737975194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390502198990232,0.00451588923892914,0,0,0,0,0.018105564553508,0,0,0,0.000515485039454504,0,0.00329500482364794,0,0,0,0.00426855557826553,0,0,0,0,6.21672874631613e-05,0.0168521921211245,0,0.00144598657872476,0.0169471672146837,0,0,0,0,0,0.0347324378016686,0,0.00781966429428861,0,0.0161698397256941,0,0.00453338882210611,0,0,0,0,0,0.158148862737839,0,0,0,0,0,0,0,0,0,0.00041587012317284,0,0.171404197156934,0,0,0,0.00430020730709366,0.00732148893607483,0,0,0.000341732585020168,0.00249236519217982,0.00195821466874491,0,1,0.0102842775147816,0,0,0,0.0186090866004279,0
"Zfp566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477113678482247,0,0,0,0,0.029675193753217,0,0.0398200083474371,0,0,0.000173930345899,0,0,0,0,0,0,0,0,0,0,0,0.0276804719348171,0,0,0,0,0,0,0,0,0,0,0,0,0.00709032335356197,0,0,0,0.0269062397087292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501288475783159,0.0313477429392472,0,0,0,0.00672804627067212,0,0,0,0,0,0,0,0.00309515723915711,0,0,0,0,0.0462118441074837,0,0,0,0,0,0,0,0.00834680947692742,0,0.0339687434627046,0,0,0,0,0,0,0,0,0,0,0.0660363583310158,0.0169370687282496,0.101441605279566,0,0,0,0,0,0,0,0,0,0,0,0.0350744876560958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464810499758616,0.0384571671634642,0,0,0,0,0,0.0317747910464067,0.0373596699251657,0.0137341623351137,0,0,0,0.0501962649935602,0,0,0,0.0102842654742756,1,0.100414324614815,0,0,0.0677670147760606,0
"Zfp64",0,0,0.00469459761319936,0,0,0,0,0,0,0,0,0,0,0,0.0104101987657409,0,0,0,0,0,0.0250998359432977,0,0.00497423357328291,0.019232762628549,0,0.00316209894481403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162912873758689,0,0,0,0,0.0231582488317123,0,0,0,0,0,0,0,0,0,0,0,0,0.000848386253800441,0,0,0,0.00881780022720624,0,0,0,0,0,0,0.0257852690289261,0.111979875039351,0,0,0,0.0349641758509279,0,0,0,0,0,0,0,0.0144230873555996,0,0,0,0,0.0250868146732341,0.00405806102983911,0,0.00295574800490651,0.00527793170552041,0,0,0,0.00156250712205768,0,0.0329269645745685,0,0,0,0,0,0,0,0,0,0,0.0225872267881588,0,0.0692299495778385,0.0166943173793137,0,0,0,0,0,0,0,0,0,0,0.028891861021232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218499130776555,0.00134263963968974,0,0,0,0,0,0.034408624719826,0,0.0173505226429769,0,0,0,0,0,0,0,0,0.100410609241185,1,0,0,0.0629049658286679,0
"Zfp740",0,0,0,0,0.00302849590540345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500104529465976,0,0,0,0.0104549583511116,0,0,0,0,0,0,0,0,0,0.0308692535920786,0,0,0,0,0,0,0,0,0,0,0,0.0138624904281008,0,0,0,0,0,0,0,0,0,0.00367974661053703,0.000684488267099434,0,0,0,0,0.00612353625341619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196306637070022,0,0,0.0016593321788451,0.00832911013177999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253632500408763,0,0,0,0,0,0,0,0,0,1,0,0,0
