"","row","col","corr"
"4193","Atf4","Nr4a2",0.000265046612755582
"4197","Bcl6","Nr4a2",0.00185031218386752
"4223","Foxj3","Nr4a2",0.00250021019107755
"4224","Foxn3","Nr4a2",0.0145577468086323
"4229","Gata3","Nr4a2",0.023752976202343
"4245","Irf8","Nr4a2",0.00314984129380351
"4247","Jun","Nr4a2",0.0204706258331325
"4248","Junb","Nr4a2",0.00794793565585093
"4254","Klf4","Nr4a2",0.00504624038465662
"4278","Nr4a1","Nr4a2",0.0698823605706625
"4370","Nr4a1","Nr4a3",0.180090378145978
"4371","Nr4a2","Nr4a3",0.562666498390735
"4373","Arnt","Nrf1",0.00368278994514651
"4386","Creb1","Nrf1",0.00638500531903723
"4390","E2f1","Nrf1",0.0320404810220325
"4391","E2f3","Nrf1",0.0116043773752296
"4392","E2f4","Nrf1",0.00474347980293816
"4393","Egr1","Nrf1",0.0477971229659731
"4394","Egr2","Nrf1",0.0206600658215158
"4395","Elf1","Nrf1",0.00436602998232333
"4404","Fli1","Nrf1",0.0178714893612792
"4435","Klf10","Nrf1",0.000514073712401721
"4438","Klf3","Nrf1",0.0126904468483132
"4440","Klf5","Nrf1",0.0100305367097377
"4441","Klf6","Nrf1",0.0258010661280108
"4442","Klf7","Nrf1",0.0245602992351367
"4445","Max","Nrf1",0.0130718117102832
"4447","Mbd2","Nrf1",0.0310031549251009
"4452","Mxd1","Nrf1",0.0231905108347986
"4453","Myc","Nrf1",0.00967517153803325
"4460","Nfyb","Nrf1",0.0088022211318657
"4461","Nfyc","Nrf1",0.0184068494932506
"4469","Atf1","Patz1",0.0053225728172688
"4480","Creb1","Patz1",0.00501250668651721
"4482","Ctcf","Patz1",0.00431634960802298
"4484","E2f1","Patz1",0.0586461632350045
"4486","E2f4","Patz1",0.0421916202461548
"4494","Elk4","Patz1",0.000616330672559691
"4510","Glis3","Patz1",0.00581805802314658
"4517","Ikzf1","Patz1",0.00792410668023174
"4529","Klf10","Patz1",0.0124076280461383
"4531","Klf2","Patz1",0.067587779695636
"4532","Klf3","Patz1",0.113614255287689
"4533","Klf4","Patz1",0.0280093001706645
"4534","Klf5","Patz1",0.0737818132557541
"4535","Klf6","Patz1",0.0381467844768801
"4537","Klf8","Patz1",0.0289276177506505
"4540","Maz","Patz1",0.0021204128717686
"4551","Nfkb1","Patz1",0.00302627117957718
"4552","Nfkb2","Patz1",0.00190675635546563
"4570","Bbx","Pbx4",0.0174983123942037
"4583","Egr2","Pbx4",0.00270977634699969
"4592","Etv6","Pbx4",0.00235984194479178
"4603","Gata3","Pbx4",0.0206953430292637
"4607","Hic1","Pbx4",0.00457535819483829
"4650","Nfyc","Pbx4",0.00262418097763741
"4704","Hlx","Phox2b",0.0543647716439879
"4735","Meox2","Phox2b",0.0358385712820992
"4755","Arnt","Pknox1",0.00513281758764083
"4758","Atf2","Pknox1",0.00934101597785102
"4761","Atf7","Pknox1",0.000164114692792363
"4763","Bbx","Pknox1",0.0077271677748045
"4764","Bcl6","Pknox1",0.0105250714814474
"4775","Egr1","Pknox1",0.0102723198162412
"4776","Egr2","Pknox1",0.0039190963411177
"4777","Elf1","Pknox1",0.0198666212583136
"4783","Ets1","Pknox1",0.0103573821106609
"4786","Fli1","Pknox1",0.00770554133361513
"4790","Foxj3","Pknox1",0.0106415221460974
"4791","Foxn3","Pknox1",0.00196120641383583
"4792","Foxo1","Pknox1",0.00701503938525876
"4800","Hic1","Pknox1",0.0101500730867181
"4808","Irf2","Pknox1",0.00454798182644218
"4820","Klf3","Pknox1",0.000420558785080395
"4821","Klf4","Pknox1",0.00442181912514454
"4825","Klf8","Pknox1",0.0037232885573739
"4831","Meis3","Pknox1",0.223346940131707
"4839","Nfkb1","Pknox1",0.00328222171907011
"4840","Nfkb2","Pknox1",0.0125349841927615
"4841","Nfya","Pknox1",0.0141520465032192
"4842","Nfyb","Pknox1",0.0220747691000081
"4843","Nfyc","Pknox1",0.0366142830546392
"4849","Patz1","Pknox1",0.000876741415843974
"4850","Pbx4","Pknox1",0.323810726264472
"4861","Bbx","Prdm1",0.00341736360108794
"4862","Bcl6","Prdm1",0.0157741977492033
"4868","Ctcf","Prdm1",0.00352354590488968
"4876","Elf2","Prdm1",0.00249212482029187
"4881","Ets1","Prdm1",0.000848050867156012
"4904","Ikzf3","Prdm1",0.00598396116359927
"4905","Irf1","Prdm1",0.0488994074714252
"4906","Irf2","Prdm1",0.127571981171801
"4907","Irf3","Prdm1",0.0816340690823574
"4908","Irf4","Prdm1",0.0126548398541651
"4909","Irf7","Prdm1",0.184976544086522
"4910","Irf8","Prdm1",0.0965033910032849
"4914","Jund","Prdm1",0.000289429136507406
"4929","Meis3","Prdm1",0.00677466886961514
"4935","Nfe2l2","Prdm1",0.00108230291361498
"4950","Pknox1","Prdm1",0.00194641499383673
"4960","Bbx","Rel",0.0074462056551361
"4961","Bcl6","Rel",0.00281048856568516
"4982","Etv6","Rel",0.0118451864328765
"4988","Foxn3","Rel",4.99265950903903e-05
"4993","Gata3","Rel",0.0297222770260808
"5003","Ikzf3","Rel",0.0113247485199737
"5006","Irf3","Rel",0.0101821293213643
"5007","Irf4","Rel",0.022162476153193
"5011","Jun","Rel",0.00576882858648601
"5012","Junb","Rel",0.00110832428064905
"5023","Mafk","Rel",0.00593940968174054
"5028","Meis3","Rel",0.00541721090174546
"5034","Nfe2l2","Rel",0.00178149839527233
"5036","Nfkb1","Rel",0.0962863906249074
"5037","Nfkb2","Rel",0.108447034114985
"5049","Pknox1","Rel",0.00647183869120174
"5050","Prdm1","Rel",0.0023377693037807
"5060","Bbx","Rela",0.00898798935536156
"5061","Bcl6","Rela",0.279594473043974
"5088","Foxn3","Rela",0.00354754672013213
"5093","Gata3","Rela",0.010614278904815
"5097","Hic1","Rela",0.000235325123045762
"5102","Ikzf1","Rela",0.0114785545560909
"5103","Ikzf3","Rela",0.0241573163657261
"5106","Irf3","Rela",0.0609290033727748
"5125","Maz","Rela",0.181574417723965
"5136","Nfkb1","Rela",0.0285012707388244
"5137","Nfkb2","Rela",0.0258241385683348
"5150","Prdm1","Rela",0.0298107075066917
"5151","Rel","Rela",0.0275672372643283
"5161","Bbx","Relb",0.00392656726189799
"5173","Egr1","Relb",0.00336454530039912
"5174","Egr2","Relb",0.00199159970542323
"5184","Fli1","Relb",0.000761411836352376
"5189","Foxn3","Relb",0.00275667480134561
"5212","Jun","Relb",0.00171807763131246
"5213","Junb","Relb",0.000810068950463711
"5219","Klf4","Relb",5.88720789751408e-05
"5221","Klf6","Relb",0.0150203351774466
"5237","Nfkb1","Relb",0.0737014697129349
"5238","Nfkb2","Relb",0.244368338403844
"5247","Patz1","Relb",0.00542217609811722
"5251","Prdm1","Relb",0.00158396569752584
"5252","Rel","Relb",0.0741651333844244
"5253","Rela","Relb",0.0186868804553502
"5255","Arnt","Rfx1",0.00302607018718473
"5258","Atf2","Rfx1",0.00744061151069425
"5268","Creb1","Rfx1",0.00504022599670306
"5270","Ctcf","Rfx1",0.00969900907198555
"5273","E2f3","Rfx1",0.0238379597882209
"5274","E2f4","Rfx1",0.0108503193071847
"5277","Elf1","Rfx1",0.0055233639118663
"5278","Elf2","Rfx1",0.00279481661752113
"5282","Elk4","Rfx1",0.0103361149305247
"5283","Ets1","Rfx1",0.00745964869989853
"5286","Fli1","Rfx1",0.0113249704705868
"5295","Gabpa","Rfx1",0.00653446548503253
"5300","Hic1","Rfx1",0.0255491186791074
"5306","Ikzf3","Rfx1",0.00540761636717167
"5319","Klf2","Rfx1",0.00190085017486536
"5320","Klf3","Rfx1",0.00972494314132802
"5325","Klf8","Rfx1",0.00111557406368135
"5327","Max","Rfx1",0.00153208297393755
"5329","Mbd2","Rfx1",0.0223874453331244
"5330","Mecp2","Rfx1",0.038167565292497
"5340","Nfkb2","Rfx1",0.00661247040203006
"5341","Nfya","Rfx1",0.00191677839525958
"5348","Nrf1","Rfx1",0.0295555623806703
"5361","Atf2","Rora",0.00839475414720769
"5366","Bbx","Rora",0.0214558939626807
"5367","Bcl6","Rora",0.0145869430273416
"5379","Egr2","Rora",0.0115477437352243
"5381","Elf2","Rora",0.00368079764748293
"5386","Ets1","Rora",0.00522406860140637
"5388","Etv6","Rora",0.0108869141951623
"5393","Foxj3","Rora",0.00236142407928628
"5394","Foxn3","Rora",0.027259186846581
"5399","Gata3","Rora",0.0153302752263957
"5403","Hic1","Rora",0.00601357563505814
"5410","Irf1","Rora",0.000945223126694128
"5412","Irf3","Rora",0.00443193264002084
"5413","Irf4","Rora",0.010631876079376
"5417","Jun","Rora",0.00555086190338318
"5418","Junb","Rora",0.0029158372357345
"5424","Klf4","Rora",0.0141020836112985
"5425","Klf5","Rora",0.0102454187175133
"5426","Klf6","Rora",0.00326258240753394
"5428","Klf8","Rora",0.00545929314938272
"5429","Mafk","Rora",0.00223870423118146
"5440","Nfe2l2","Rora",0.0105776275149136
"5447","Nr1i3","Rora",0.0229851765620903
"5455","Pknox1","Rora",0.00880234329234408
"5469","Batf","Runx1",0.0126811739679721
"5470","Bbx","Runx1",0.0151565205143109
"5473","Cbfb","Runx1",0.214750452653102
"5474","Cdx1","Runx1",0.0127846528301591
"5478","Ddit3","Runx1",0.00379587772302226
"5492","Etv6","Runx1",0.00824573915546398
"5495","Fosb","Runx1",0.000739105965916108
"5497","Foxj3","Runx1",0.0113741139100384
"5498","Foxn3","Runx1",0.0174726302456748
"5503","Gata3","Runx1",0.0232917776869924
"5515","Irf2","Runx1",0.00791435682494003
"5517","Irf4","Runx1",0.0121438768080667
"5518","Irf7","Runx1",0.000203411222903143
"5522","Junb","Runx1",0.00111633798217333
"5523","Jund","Runx1",0.0135633041784492
"5533","Mafk","Runx1",0.00638927440137061
"5538","Meis3","Runx1",0.0123886189912191
"5543","Nfatc1","Runx1",0.0133328023769706
"5544","Nfe2l2","Runx1",0.00431241275490327
"5552","Nr4a1","Runx1",0.000621969333821282
"5553","Nr4a2","Runx1",0.00666051467153519
"5561","Rel","Runx1",0.00508067813654627
"5574","Batf","Runx2",0.00958566120699129
"5575","Bbx","Runx2",0.0075310935599598
"5576","Bcl6","Runx2",0.00581808139623988
"5578","Cbfb","Runx2",0.180514067313424
"5579","Cdx1","Runx2",0.00920060252815552
"5582","Ctcf","Runx2",0.00840898935789013
"5583","Ddit3","Runx2",0.0118859838342023
"5595","Ets1","Runx2",0.00355626076418098
"5597","Etv6","Runx2",0.0160962837111739
"5599","Fos","Runx2",0.00217076495905457
"5600","Fosb","Runx2",0.00221402448067355
"5602","Foxj3","Runx2",0.000377769491266947
"5603","Foxn3","Runx2",0.0293348383674772
"5604","Foxo1","Runx2",0.00475673033311852
"5608","Gata3","Runx2",0.0344110996827124
"5616","Hsf2","Runx2",0.00159436218457658
"5622","Irf4","Runx2",0.0135359215020477
"5624","Irf8","Runx2",0.0049594644861633
"5627","Junb","Runx2",0.00768200606479354
"5638","Mafk","Runx2",0.0178942690705984
"5643","Meis3","Runx2",0.0113368531126944
"5648","Nfatc1","Runx2",0.0265419149156169
"5649","Nfe2l2","Runx2",0.0079190419658374
"5650","Nfil3","Runx2",0.00693696176070276
"5657","Nr4a1","Runx2",0.0112675978366557
"5658","Nr4a2","Runx2",0.00532530872813968
"5666","Rel","Runx2",0.0101141768794445
"5668","Relb","Runx2",0.00168222933815561
"5670","Rora","Runx2",0.0120713716179551
"5671","Runx1","Runx2",0.391082010467274
"5680","Batf","Runx3",0.00167915020998856
"5681","Bbx","Runx3",0.010474453909674
"5684","Cbfb","Runx3",0.161230172459303
"5688","Ctcf","Runx3",0.00184370844064928
"5689","Ddit3","Runx3",0.00228438061539185
"5701","Ets1","Runx3",0.00769670127922466
"5703","Etv6","Runx3",0.0177708650644979
"5708","Foxj3","Runx3",0.00755800882767869
"5709","Foxn3","Runx3",0.00611166492347511
"5714","Gata3","Runx3",0.00836759828146842
"5718","Hic1","Runx3",0.0071317277033356
"5726","Irf2","Runx3",0.00449696575386262
"5728","Irf4","Runx3",0.00826777253507107
"5729","Irf7","Runx3",0.01113989602228
"5732","Jun","Runx3",0.000891752746395368
"5733","Junb","Runx3",0.00753314118746661
"5734","Jund","Runx3",0.00544942610231493
"5744","Mafk","Runx3",0.00525138005106999
"5764","Nr4a2","Runx3",0.00318095765573146
"5772","Rel","Runx3",0.00796490028330479
"5777","Runx1","Runx3",0.322457715946973
"5778","Runx2","Runx3",0.238016680357311
"5896","Bbx","Smad3",0.0142948860165144
"5897","Bcl6","Smad3",0.0325623273326761
"5899","Cbfb","Smad3",0.0118327573428098
"5903","Ctcf","Smad3",0.0462568861215596
"5911","Elf2","Smad3",0.00568648806774178
"5916","Ets1","Smad3",0.0134008095842094
"5918","Etv6","Smad3",0.0129592474354646
"5929","Gata3","Smad3",0.00734162491754005
"5933","Hic1","Smad3",0.00289367716380913
"5938","Ikzf1","Smad3",0.00619573309958671
"5939","Ikzf3","Smad3",0.00269002072823807
"5942","Irf3","Smad3",0.00534031386687358
"5949","Jund","Smad3",0.0239943068415089
"5961","Maz","Smad3",0.0476658011439998
"5964","Meis3","Smad3",0.0179053190421001
"5982","Patz1","Smad3",0.000134315990272787
"5985","Pknox1","Smad3",0.0143925136138604
"5986","Prdm1","Smad3",0.0029715640569309
"5988","Rela","Smad3",0.0220494678972422
"5990","Rfx1","Smad3",0.0089197896531584
"5994","Runx3","Smad3",0.00802454005893763
"6001","Atf3","Snai1",0.0044266973365736
"6012","Ctcf","Snai1",0.0284731123553414
"6018","Egr2","Snai1",0.0142568859468387
"6033","Foxn3","Snai1",0.011509985337498
"6038","Gata3","Snai1",0.0156468611592978
"6042","Hic1","Snai1",0.0355447187205704
"6052","Irf4","Snai1",0.00749769195198029
"6057","Junb","Snai1",0.0173315381909385
"6063","Klf4","Snai1",0.0174070667357215
"6064","Klf5","Snai1",0.0259962151362952
"6065","Klf6","Snai1",0.00470547524236111
"6068","Mafk","Snai1",0.00164690535707827
"6073","Meis3","Snai1",0.0830002329652817
"6076","Mxd1","Snai1",0.0552959386937448
"6077","Myc","Snai1",0.00319861246613249
"6079","Nfe2l2","Snai1",0.00268193052932886
"6094","Pknox1","Snai1",0.0441120899308223
"6098","Relb","Snai1",0.0092329046513888
"6100","Rora","Snai1",0.00032448235305402
"6102","Runx2","Snai1",0.0124137161388829
"6127","Egr1","Snai3",0.0138517317542865
"6128","Egr2","Snai3",0.00815659849797663
"6143","Foxn3","Snai3",0.00377472266102969
"6167","Junb","Snai3",0.00287801243257396
"6173","Klf4","Snai3",0.0019491050563034
"6175","Klf6","Snai3",0.0132073765979057
"6204","Pknox1","Snai3",0.0110109065321308
"6216","Snai1","Snai3",0.0457959173854089
"6233","Ctcf","Sp1",0.0203804943622109
"6236","E2f3","Sp1",0.0377662955230791
"6237","E2f4","Sp1",0.00834401124422697
"6269","Ikzf3","Sp1",0.0167306016603466
"6280","Klf10","Sp1",0.00682908988287445
"6282","Klf2","Sp1",0.00486248484815636
"6283","Klf3","Sp1",0.0263525041753754
"6291","Maz","Sp1",0.171103941503358
"6292","Mbd2","Sp1",0.0274432681537775
"6293","Mecp2","Sp1",0.0199325135050794
"6312","Patz1","Sp1",0.0209614580551814
"6320","Rfx1","Sp1",0.0166425262714771
"6339","Bcl6","Sp110",0.00617708093698147
"6345","Ctcf","Sp110",2.2308203272908e-05
"6348","E2f3","Sp110",0.00045100920398452
"6358","Ets1","Sp110",0.00328908539629917
"6375","Hic1","Sp110",0.00865980792528221
"6395","Klf3","Sp110",0.0128633146987719
"6397","Klf5","Sp110",0.00410262159165594
"6398","Klf6","Sp110",0.0114402520232234
"6401","Mafk","Sp110",9.273809605915e-05
"6423","Nrf1","Sp110",0.00159170621145561
"6424","Patz1","Sp110",0.00382099776644062
"6428","Prdm1","Sp110",0.000176418342139372
"6432","Rfx1","Sp110",2.98287870494968e-05
"6433","Rora","Sp110",0.00256633972807077
"6445","Atf1","Sp2",0.000527372265647077
"6458","Ctcf","Sp2",0.00523696680630838
"6460","E2f1","Sp2",0.0218730295679342
"6461","E2f3","Sp2",0.0469643429905187
"6462","E2f4","Sp2",0.06620476196935
"6505","Klf10","Sp2",0.0367305250187532
"6507","Klf2","Sp2",0.00432621256000644
"6508","Klf3","Sp2",0.0797090393529182
"6515","Max","Sp2",0.00290228961112866
"6517","Mbd2","Sp2",0.0740630987935058
"6518","Mecp2","Sp2",0.0402519680854963
"6529","Nfya","Sp2",0.00892326094185015
"6530","Nfyb","Sp2",0.00696285326938357
"6536","Nrf1","Sp2",0.0298094295530159
"6537","Patz1","Sp2",0.0180526246588338
"6545","Rfx1","Sp2",0.0255577734609621
"6554","Sp1","Sp2",0.180359260275387
"6555","Sp110","Sp2",0.00253417617182703
"6556","Ahr","Sp3",1.56291218256882e-05
"6557","Arnt","Sp3",0.00727525066335662
"6559","Atf1","Sp3",0.00196634675422281
"6570","Creb1","Sp3",0.000955471024089099
"6572","Ctcf","Sp3",0.00191400775209807
"6574","E2f1","Sp3",0.0197059473233935
"6575","E2f3","Sp3",0.0192582403468185
"6576","E2f4","Sp3",0.0410942362617635
"6579","Elf1","Sp3",0.000120226326003259
"6584","Elk4","Sp3",0.00204018242358772
"6597","Gabpa","Sp3",0.00274561982411843
"6619","Klf10","Sp3",0.062168886082177
"6621","Klf2","Sp3",0.0203833381448649
"6622","Klf3","Sp3",0.143037374626927
"6625","Klf6","Sp3",0.00930954833108947
"6630","Maz","Sp3",0.02770787779664
"6631","Mbd2","Sp3",0.0212123522389961
"6632","Mecp2","Sp3",0.0153481837625405
"6643","Nfya","Sp3",0.00190557936922524
"6644","Nfyb","Sp3",0.00116955478678553
"6650","Nrf1","Sp3",0.00238583806337144
"6651","Patz1","Sp3",0.0793249928702586
"6654","Pknox1","Sp3",0.000580293272260066
"6659","Rfx1","Sp3",0.00252995348126285
"6668","Sp1","Sp3",0.135318170737799
"6669","Sp110","Sp3",0.00905333607887869
"6670","Sp2","Sp3",0.17436252752964
"6672","Arnt","Sp4",0.00974341876869513
"6687","Ctcf","Sp4",0.0252913065557981
"6689","E2f1","Sp4",0.0118489884864201
"6690","E2f3","Sp4",0.00124429529247366
"6691","E2f4","Sp4",0.180363017808192
"6692","Egr1","Sp4",0.00527836457603982
"6694","Elf1","Sp4",0.00573688891428186
"6695","Elf2","Sp4",0.00459551553628324
"6699","Elk4","Sp4",0.0127285449335332
"6712","Gabpa","Sp4",0.0178431624225175
"6722","Ikzf1","Sp4",0.00515645250768149
"6734","Klf10","Sp4",0.0139695756075171
"6735","Klf13","Sp4",0.0334938210263028
"6736","Klf2","Sp4",0.0778630205698286
"6737","Klf3","Sp4",0.0891339576263764
"6741","Klf7","Sp4",0.0119237693703661
"6742","Klf8","Sp4",0.0491084566556584
"6745","Maz","Sp4",0.0373456383148558
"6747","Mecp2","Sp4",0.0102452963916407
"6758","Nfya","Sp4",0.0305987075162799
"6766","Patz1","Sp4",0.0208058190528139
"6774","Rfx1","Sp4",0.0192077036175804
"6780","Smad3","Sp4",0.00424144075182538
"6783","Sp1","Sp4",0.158606909771124
"6784","Sp110","Sp4",9.66539251431328e-05
"6785","Sp2","Sp4",0.0800375101495744
"6786","Sp3","Sp4",0.121822233033683
"6789","Arntl","Srebf1",0.0140914200709262
"6790","Atf1","Srebf1",0.00699328330572388
"6796","Bbx","Srebf1",0.00355091918214791
"6798","Bhlhe40","Srebf1",0.0884338167873041
"6808","Egr1","Srebf1",0.0103467233922816
"6809","Egr2","Srebf1",6.58044197369891e-05
"6811","Elf2","Srebf1",0.00367016680557517
"6816","Ets1","Srebf1",0.0036835087210626
"6819","Fli1","Srebf1",0.0130234472172839
"6824","Foxn3","Srebf1",0.0113474031711888
"6829","Gata3","Srebf1",0.00547977116305942
"6833","Hic1","Srebf1",0.0212144918502186
"6841","Irf2","Srebf1",0.00169877155927319
"6843","Irf4","Srebf1",0.00150616013735573
"6848","Junb","Srebf1",0.00839665452549361
"6850","Klf10","Srebf1",0.00905291529142855
"6854","Klf4","Srebf1",0.0152126891979249
"6855","Klf5","Srebf1",0.00311874364757563
"6858","Klf8","Srebf1",0.00335827532769014
"6859","Mafk","Srebf1",0.00180294762975137
"6863","Mecp2","Srebf1",0.00541466514395335
"6864","Meis3","Srebf1",0.000692245842523081
"6866","Mlx","Srebf1",0.0479697348872173
"6870","Nfe2l2","Srebf1",0.00354704652137679
"6885","Pknox1","Srebf1",0.0130261455374743
"6890","Rfx1","Srebf1",0.00320984026895656
"6891","Rora","Srebf1",0.0123573533871293
"6893","Runx2","Srebf1",0.00263715273857842
"6914","Bcl6","Srebf2",0.0170245564527185
"6920","Ctcf","Srebf2",0.000181796173181339
"6927","Elf1","Srebf2",0.00645798659532621
"6933","Ets1","Srebf2",0.00523643032925704
"6950","Hic1","Srebf2",0.0105822416179559
"6967","Klf10","Srebf2",0.0306232979781444
"6969","Klf2","Srebf2",0.00422542346230203
"6970","Klf3","Srebf2",0.0127836452459138
"6971","Klf4","Srebf2",0.000753923187503481
"6972","Klf5","Srebf2",0.0176405324864538
"6973","Klf6","Srebf2",0.00130849319196215
"6978","Maz","Srebf2",0.00624793243160915
"6981","Meis3","Srebf2",0.0015567430065703
"6989","Nfkb1","Srebf2",0.00380833614374893
"6990","Nfkb2","Srebf2",0.00205889865856105
"6999","Patz1","Srebf2",0.0389461497812498
"7002","Pknox1","Srebf2",0.00155811044137941
"7005","Rela","Srebf2",0.0257488771027429
"7007","Rfx1","Srebf2",0.001318949735338
"7010","Runx2","Srebf2",0.00295264562050393
"7013","Smad3","Srebf2",0.00419924744935898
"7016","Sp1","Srebf2",0.00166861055939496
"7017","Sp110","Srebf2",0.0052599436044247
"7019","Sp3","Srebf2",0.00579645151254343
"7021","Srebf1","Srebf2",0.254968176369181
"7030","Batf","Stat1",0.00204393398925866
"7031","Bbx","Stat1",0.00998493767129931
"7058","Foxj3","Stat1",0.0523346472693826
"7064","Gata3","Stat1",0.0093197978875471
"7075","Irf1","Stat1",0.156479151970925
"7076","Irf2","Stat1",0.0178617100885342
"7077","Irf3","Stat1",0.140296513877957
"7078","Irf4","Stat1",0.0196289052214702
"7080","Irf8","Stat1",0.0248998638715113
"7083","Junb","Stat1",0.00511973124682394
"7094","Mafk","Stat1",0.00435913719185738
"7104","Nfatc1","Stat1",0.00226484634278258
"7108","Nfkb2","Stat1",0.00133504136501335
"7113","Nr4a1","Stat1",0.00709386984863372
"7114","Nr4a2","Stat1",0.00222393209590515
"7122","Rel","Stat1",0.000839206230221464
"7124","Relb","Stat1",0.00423814622802812
"7127","Runx1","Stat1",0.00450769353691723
"7128","Runx2","Stat1",0.006851122158166
"7177","Foxj3","Stat2",0.0315942414083479
"7194","Irf1","Stat2",0.183697295008766
"7195","Irf2","Stat2",0.10534000664393
"7196","Irf3","Stat2",0.120748923209445
"7197","Irf4","Stat2",0.034083319192031
"7198","Irf7","Stat2",0.0719092146322166
"7199","Irf8","Stat2",0.0362180862302802
"7218","Meis3","Stat2",0.00362551522461135
"7240","Prdm1","Stat2",0.0104237019476736
"7241","Rel","Stat2",0.000535614757242993
"7260","Stat1","Stat2",0.312029201289234
"7265","Atf2","Stat3",0.00466246333219727
"7266","Atf3","Stat3",0.00671196031400057
"7268","Atf7","Stat3",0.00178760525753163
"7271","Bcl6","Stat3",0.0255255496153396
"7275","Creb1","Stat3",0.00100705059568263
"7285","Elf2","Stat3",0.0427182604295984
"7290","Ets1","Stat3",0.00223809635267527
"7292","Etv6","Stat3",0.0218724135794137
"7298","Foxn3","Stat3",0.021171857940394
"7303","Gata3","Stat3",0.00176459320680266
"7307","Hic1","Stat3",0.00368924223296705
"7321","Jun","Stat3",0.00519445625588467
"7323","Jund","Stat3",0.00143301090129895
"7328","Klf4","Stat3",0.00878693359361932
"7338","Meis3","Stat3",0.00175754278741106
"7359","Pknox1","Stat3",0.00608324315916873
"7391","Bbx","Stat4",0.00670532219090869
"7392","Bcl6","Stat4",0.0476203454205578
"7406","Elf2","Stat4",0.0100103922579072
"7411","Ets1","Stat4",0.000411324131350546
"7413","Etv6","Stat4",0.00503898872333424
"7419","Foxn3","Stat4",0.000624574588916053
"7424","Gata3","Stat4",0.0172522797983752
"7444","Jund","Stat4",0.00244370608595278
"7459","Meis3","Stat4",0.0173301964000772
"7464","Nfatc1","Stat4",0.000115459300650825
"7482","Rel","Stat4",0.0028528527630913
"7486","Rora","Stat4",0.00415606335159397
"7488","Runx2","Stat4",0.00375856098669781
"7501","Stat1","Stat4",0.00106023223568691
"7502","Stat2","Stat4",0.00142189900500753
"7503","Stat3","Stat4",0.566789932861481
"7512","Batf","Stat6",0.00456463022374751
"7513","Bbx","Stat6",0.00771119444538036
"7514","Bcl6","Stat6",0.010394348016415
"7533","Ets1","Stat6",0.00791403064386339
"7535","Etv6","Stat6",0.0206617405988146
"7540","Foxj3","Stat6",0.00450161621496784
"7541","Foxn3","Stat6",0.0216821967202884
"7546","Gata3","Stat6",0.0189740724800553
"7558","Irf2","Stat6",0.00704630663382352
"7562","Irf8","Stat6",0.0110323890263602
"7565","Junb","Stat6",0.00662853374486227
"7573","Klf6","Stat6",0.00264424406114764
"7581","Meis3","Stat6",0.00281830876299275
"7604","Rel","Stat6",0.01171182081112
"7609","Runx1","Stat6",0.00538617791044495
"7610","Runx2","Stat6",0.00880024032648527
"7626","Stat4","Stat6",0.00703232634785029
"7628","Arnt","Taf1",0.00294417900270585
"7643","Ctcf","Taf1",0.0290195120244035
"7646","E2f3","Taf1",0.00596239237372353
"7655","Elk4","Taf1",0.0153588409714744
"7668","Gabpa","Taf1",0.00269217510182875
"7693","Klf3","Taf1",0.000361864768810729
"7701","Maz","Taf1",0.0165373534384042
"7702","Mbd2","Taf1",0.014439129383662
"7703","Mecp2","Taf1",0.0131245052192423
"7714","Nfya","Taf1",0.0114897458811553
"7715","Nfyb","Taf1",0.0177755288480106
"7721","Nrf1","Taf1",0.0154783793726167
"7722","Patz1","Taf1",0.00265177561837921
"7728","Rela","Taf1",0.00759454936133266
"7730","Rfx1","Taf1",0.0120534534483122
"7739","Sp1","Taf1",0.0310435489042899
"7740","Sp110","Taf1",0.00740291179387325
"7741","Sp2","Taf1",0.0239081703917062
"7742","Sp3","Taf1",0.00780206976777887
"7743","Sp4","Taf1",0.023424834144194
"7755","Atf2","Tbx21",0.000350780676228747
"7759","Batf","Tbx21",0.0274509786015486
"7760","Bbx","Tbx21",0.0300192306338844
"7761","Bcl6","Tbx21",0.0264787802418123
"7763","Cbfb","Tbx21",0.00725817062855657
"7764","Cdx1","Tbx21",0.00172041292267652
"7767","Ctcf","Tbx21",0.00583124743538113
"7768","Ddit3","Tbx21",0.00735415526390126
"7773","Egr2","Tbx21",0.0114621456269629
"7775","Elf2","Tbx21",0.00955032580145929
"7780","Ets1","Tbx21",0.0105451633772613
"7782","Etv6","Tbx21",0.028200142549548
"7784","Fos","Tbx21",0.00275284860221564
"7785","Fosb","Tbx21",0.00171344577183585
"7786","Fosl2","Tbx21",0.00103438201725832
"7788","Foxn3","Tbx21",0.0278387535302289
"7789","Foxo1","Tbx21",0.00562741967238412
"7793","Gata3","Tbx21",0.0286804911331875
"7801","Hsf2","Tbx21",0.0100491641228838
"7802","Ikzf1","Tbx21",0.013603994668917
"7807","Irf4","Tbx21",0.034498130218085
"7808","Irf7","Tbx21",0.000956902844039623
"7809","Irf8","Tbx21",0.00758568621547916
"7811","Jun","Tbx21",0.00592247813747347
"7812","Junb","Tbx21",0.0149497114184291
"7813","Jund","Tbx21",0.0140048098335301
"7823","Mafk","Tbx21",0.0160111081773758
"7828","Meis3","Tbx21",0.0421005853703232
"7833","Nfatc1","Tbx21",0.0245993232801652
"7834","Nfe2l2","Tbx21",0.0150691761762622
"7837","Nfkb2","Tbx21",0.00530999101779223
