"","Ahr","Arid3a","Arnt","Arntl","Atf1","Atf2","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Bhlhe41","Cbfb","Cebpb","Creb1","Crem","Ctcf","Ddit3","Dmrt2","E2f1","E2f3","E2f4","E2f6","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Eomes","Ets1","Ets2","Etv3","Etv5","Etv6","Fli1","Fos","Foxd2","Foxj2","Foxj3","Foxn3","Foxo1","Foxp1","Gabpa","Gata3","Gfi1","Heyl","Hic1","Hinfp","Hmg20b","Homez","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Irf9","Isl2","Jdp2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf6","Klf7","Klf8","Klf9","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Nfatc1","Nfe2l1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1d2","Nr3c1","Nr4a2","Nrf1","Patz1","Pax9","Pbx3","Pknox1","Prdm1","Prdm16","Prdm4","Rbak","Rela","Rfx1","Rfx7","Rora","Runx1","Runx2","Runx3","Rxrb","Setbp1","Smad3","Smad4","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Spi1","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat5b","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tef","Tfdp1","Tfe3","Tfeb","Thap11","Thrb","Tigd2","Trp53","Usf1","Vax2","Xbp1","Zbtb14","Zbtb17","Zbtb20","Zbtb3","Zbtb49","Zfp143","Zfp212","Zfp213","Zfp260","Zfp263","Zfp281","Zfp287","Zfp324","Zfp335","Zfp398","Zfp410","Zfp422","Zfp523","Zfp566","Zfp64","Zfp740","Zfp768","Zfx","Zscan20"
"Ahr",1,0.015909517221268,0.155273183612238,0.0674771925010185,0.096793568467251,0.065370044461988,0.072813107937068,0.0352877052082751,0.0652459319179243,0.0925489915985937,0.0505934485600806,0.0746673161594218,0.0223748503546661,0.0192542437414363,0.0856647579784419,0.0809322899839843,0.0825174466720353,0.0346544003036942,0.00151176494057963,0.137664748559373,0.125231157108025,0.145881649517562,0.116820614822128,0.144651193621095,0.123898308596797,0.112869099557607,0.0951354199265446,0.10341781310939,0.112692703589026,0.0990244314111381,0.121824738560929,0.0427282045306238,0.0919140155656573,0.074547508062285,0.0697037119763949,0.0977979922957933,0.0807721841190651,0.120216786090746,0.0447742173002475,0.0278315514071367,0.057489265691534,0.0519967947810016,0.0550407684442578,0.0505891916633591,0.0260562053057702,0.117052297422319,0.0378647928746018,0.000298530975874466,0.0753578900326765,0.0513765120950667,0.0505294406221701,0.0106925171969044,0.030315237822776,0.0709717537283318,0.0689504668091987,0.0575204380952623,0.0569859076218348,0.0571216532114102,0.0478047943605978,0.0539468124934608,0.0489643414285346,0.00389870944299386,0.0130703250337505,0.0854658232037419,0.0564006241549602,0.0643806442837422,0.0651037145520048,0.10056846459349,0.0797976364027621,0.133909180987526,0.165626828573881,0.151082970776883,0.145902524823513,0.140866947589768,-0.0101335643766078,0.0290236091117133,0.0925103583237283,0.128714965801221,0.107395951263155,0.131420371389366,0.0704774153291657,0.0400487645781145,0.0650389488539513,0.0881267046345836,0.0335131345309515,0.0328472722218905,0.0370734666527676,0.0370365016502073,0.0575411010661707,0.087897902471995,0.100350796477324,0.106321538309321,0.103203424713632,0.0232417925805576,0.0562954475857949,0.0632815401462884,0.114033383530441,0.131748466642292,0.0230022867097422,0.0977334079619723,0.0982803846470436,0.0500477822716305,0.0781546764277675,0.0470120838665278,0.0883847429789753,0.111351378994457,0.0988224896877872,0.103106818508815,0.0300792356620424,0.032741673289821,0.0282279697248005,0.0422816951927296,0.0480177282032371,0.0559737031497301,0.0647979625035346,0.0964599945411543,0.035545235561986,0.160063698765399,0.0756633927344797,0.154994960065803,0.158078781964103,0.166969194128732,0.0659217682009142,0.0824302396035925,0.073670104409404,0.0355221456804054,0.0396008098445694,0.0772153953145925,0.0611492170446453,0.023495207839504,0.040748934085559,0.101154255153257,0.034739995617406,0.0421020046596001,0.0573399512676433,0.0305284436647129,0.0891188375831117,0.0741776024829415,0.0632519504334728,0.0843470617791572,0.0302272493429405,0.00416472404178389,0.043348790847956,0.0485356672124948,0.0303165659720164,0.0572399528915788,0.113342711836711,0.155553599458459,0.0274432865945884,0.0307639170672227,0.065820940470591,0.0846489908768982,0.0520428660137594,0.121683948067657,0.114782140294381,0.0776163010349793,0.119018961015638,0.0483411840326734,0.0359780273434669,0.0655816852864396,0.0761908386525844,0.00364825433674191,0.0268928968829754,0.0714575702127082,0.112656025608093,0.125315103039993,0.0674992207218604,0.0511071111035435,0.112932715966629,0.0267246534811131
"Arid3a",0.015909517221268,1,0.108556657250699,0.0820837046215651,0.103421966733151,0.150155232009653,0.132678987376276,0.216015729313497,0.260099470766402,0.201628007359358,0.0772221080586256,0.0568275963867525,0.19348415730724,0.107400766680437,0.10385167334147,0.12849437912034,0.208724165313533,0.146763431980325,0.150426454171313,0.0896418232101585,0.101045127015645,0.0898010239951615,0.111558832695315,0.105271173192854,0.118057358968142,0.117024959365732,0.158317711607169,0.0989890941218262,0.122013487267734,0.106473241658142,0.135515645697212,0.147786648651308,0.179143470510444,0.195063221542371,0.116754634412665,0.0856637009936022,0.195994981773164,0.141258357529654,0.188033321677195,0.13604672703497,0.201815605874738,0.262800888733127,0.239739037531671,0.182170371025432,0.141585677136433,0.122085473096279,0.217632446524966,0.140119012164833,0.07710191167017,0.152286361279582,0.0388040074048093,0.140790926562025,0.0140865465535769,0.122249768669674,0.0928321984816852,0.253927446960054,0.246710183453991,0.246216518083443,0.235221643384504,0.222168057515579,0.217120631969241,0.169488765158384,0.239457050400536,0.174317093435853,0.177763736108495,0.207826085737952,0.186920049014941,0.104025933076467,0.0769901136322269,0.112233290200444,0.107245147104492,0.115627729004642,0.093970376820627,0.118760366178319,0.0386323727223582,0.193251543884826,0.0791342732130652,0.133941358624559,0.0820637223735589,0.0896451690952404,0.150934254819536,0.132704196203955,0.0799796185720131,0.0732399376855005,0.145981404976784,0.166665347267511,0.179971716088085,0.136018161516994,0.125754248897083,0.124466944827242,0.103858911054202,0.0971004169497666,0.104422902119109,0.17368474310821,0.146276352623875,0.158261941906995,0.0647442244260311,0.119382650268763,0.0613440561521519,0.119691710980007,0.145655057810404,0.194852829960284,0.100749737414864,0.0808244695185644,0.124332031475754,0.179324560726322,0.101011295596369,0.136838456522214,0.169297589026165,0.225491943078718,0.205920596668684,0.197500202283036,0.144567198612652,0.00551560920259116,0.17042835413507,0.165631930254616,0.100950490732859,0.111391739374148,0.107199868049307,0.110615146798655,0.115797581756118,0.114143312404049,0.213458554571224,0.117244728053137,0.11468750817518,0.259280644185068,0.24812694160234,0.14203178717111,0.150527624835784,0.145456677839976,0.139043028322727,0.12608232461396,0.178298620294168,0.145608536624159,0.148686464241328,0.104429259233579,0.0803927308235352,0.0964075819338921,0.0727817288028171,0.0860100807384698,0.0772285781212161,0.0160019150586923,0.169420812936881,0.0816728388754304,0.128474966195536,0.096346396870783,0.0822972016059304,0.112492943631603,0.0914321644720486,0.131826078889759,0.0606572817131721,0.0856243855915031,0.154475677797988,0.0824385535556331,0.120755212533326,0.0983699337621817,0.137491169507238,0.294306697846667,0.0963928346602299,0.132819267586431,0.132568815851556,0.0760289171528131,0.241666690002021,0.0969527539305702,0.107164589023863,0.0713779047837553,0.113555292003777,0.141883858609418,0.0877863092870053,0.107134492978954
"Arnt",0.155273183612238,0.108556657250699,1,0.856311929892839,0.186033945030458,0.176355436899587,0.172673703284738,0.134526785728562,0.162044807224143,0.222599327421641,0.682382061944529,0.502004288157934,0.13459379989912,0.0916469324532665,0.190558754920959,0.17558222728423,0.178227483164805,0.101372389647621,0.040336366541305,0.283091615064689,0.235843846246593,0.275923249517938,0.250078270834599,0.285272761325208,0.267509654735003,0.239789220663881,0.235225435714798,0.201810362578572,0.229069626143775,0.212232904869491,0.246639637476213,0.107584809357364,0.245877311454573,0.189286483782517,0.181243963221911,0.195874802646989,0.226110878204986,0.251680244630104,0.129412649629376,0.109835585869715,0.137337828545273,0.165382052111287,0.184428070980528,0.145130087708297,0.116756903654853,0.245742588925637,0.160486627107627,0.0820291205239267,0.506296991524999,0.156522317582988,0.0629303892526438,0.0561708746529156,0.0357352434804374,0.135944230025618,0.16160942010931,0.162079471556911,0.172872549063252,0.179229988527387,0.168041891494804,0.15711064003248,0.169575031432032,0.0808909693605246,0.0536420445372609,0.189941402730809,0.151262382294675,0.162394751596287,0.146297024804461,0.260273964337669,0.183043706335546,0.295705130152836,0.31949233647906,0.29919639723078,0.290046367365445,0.293180235614642,0.038689212555205,0.133802565153074,0.656652026805845,0.281416104466337,0.194114085868295,0.208905071287871,0.158083677592711,0.0647448940248624,0.787261315445723,0.514286465086213,0.100900304216637,0.0783630331962199,0.13612081494714,0.0883098845459499,0.141975752806869,0.150998888292763,0.182481519217253,0.19311601161919,0.1871086988517,0.127810091464299,0.124971460091021,0.118448589311817,0.251736018462779,0.292118217979039,0.0721545502724061,0.169154761016737,0.183745233919548,0.175366459050042,0.167295141060482,0.0735256458768843,0.225255160970586,0.233644406022365,0.187491535655368,0.143275544975862,0.135865451366925,0.155116942104717,0.150207522550699,0.143136159299562,0.171866801769871,0.0318527344711826,0.188595867479963,0.177121363570998,0.110807251165824,0.312174720945908,0.150018909696486,0.317179693578983,0.314784251946517,0.30969828866052,0.202351010862014,0.400162534857989,0.290615975411135,0.164640709091642,0.168341247064513,0.159043941324713,0.137378100081711,0.0792774220089991,0.0652951001204683,0.207048301998943,0.144413492466845,0.186828726716179,0.178850182405102,0.0605744122682786,0.168338260102402,0.581634738738838,0.599713735411983,0.156671560781103,0.0904211241154662,0.00917251976838703,0.17699709802097,0.665718548989448,0.0579099181102557,0.296972766601923,0.212916322211715,0.314342953703632,0.0488897088939089,0.12091905525962,0.0672716402557729,0.177362809852623,0.134281795810296,0.191223226598431,0.205423412726328,0.180081331902161,0.292191216709336,0.137253923234006,0.114862099037631,0.179570085430586,0.205538848020723,0.0969779964729455,0.136465321994996,0.166583908988089,0.257914580177943,0.250992859828453,0.168464332851707,0.111925688463947,0.233990493467303,0.0618293971741504
"Arntl",0.0674771925010185,0.0820837046215651,0.856311929892839,1,0.163628073818405,0.148057607445783,0.148045518604131,0.119897675658234,0.135963904522054,0.172492597352256,0.65123163152419,0.546449767703267,0.112730618321238,0.0713756483555764,0.170644122391694,0.158692996603725,0.136363199313407,0.0768963503820232,0.0301674595490719,0.261836906759863,0.209268288668327,0.253425479705052,0.220376090417687,0.256133853520054,0.24640667710821,0.219276941745172,0.214014938260035,0.192084112133595,0.209904790769741,0.197546962018458,0.226995147783883,0.0796768641622848,0.221855680961729,0.157503765173306,0.170621872173239,0.181970709366685,0.207175782350632,0.229995834076008,0.112000854216851,0.0943254744378773,0.107808847985743,0.151137186390678,0.157036114730444,0.13560024782162,0.105484085826031,0.22768010418969,0.130873173325972,0.0667036434693485,0.536238033466714,0.134991129476164,0.0684447498876458,0.0407033322849376,0.0192154587033601,0.116702377421015,0.141498283496226,0.145035767147519,0.15123723490797,0.157381829944385,0.136569147604826,0.128286831499692,0.13732269078228,0.0764167753543159,0.039779422943631,0.158330271246739,0.131214554041959,0.142029275328404,0.120422065185745,0.236902037172174,0.16147606723663,0.271236473060975,0.293599586817209,0.276924814917601,0.271600787271642,0.271071244596364,0.0464968944882563,0.104904951434507,0.586848359271583,0.252124594669365,0.180859290053077,0.179666632026744,0.142461137480583,0.0442266939513109,0.831622500154344,0.483615197509573,0.0843098544889176,0.0622235527481958,0.125714379327741,0.0761434431528513,0.129998848387968,0.137304244979905,0.153658216768597,0.163698240869051,0.158359093594605,0.101390574972503,0.105646825814351,0.104051394185244,0.226618906368745,0.2742591976826,0.058724921020082,0.141871951730865,0.161348478364189,0.146410534340044,0.144541426309814,0.0622946709473419,0.182902232725539,0.204850965116463,0.181325165466003,0.114728917629322,0.124677087351604,0.123517389822061,0.124968642340464,0.115143700349171,0.163250042662661,0.0227466436845871,0.158113389364355,0.151962302393235,0.090463255928832,0.286021165889304,0.113825666155889,0.289698378841719,0.291999827664384,0.283459045493226,0.18179542774769,0.429853178597121,0.27989178578751,0.137676062084257,0.144911204299504,0.131193765157338,0.112614978059182,0.0552175530145563,0.0528404402564654,0.198305886226081,0.120752443304,0.162321454447915,0.150592341190291,0.0470637229882941,0.143962592321629,0.687525373806357,0.709858032168523,0.146624524231041,0.0856883815145465,0.00895687838251183,0.145381860464026,0.752039568479962,0.0449477413073756,0.359310016187079,0.20593152553402,0.286850669069133,0.0371715965298727,0.110993321831009,0.0561507324951614,0.156897581914649,0.114987901483663,0.168389968668902,0.166480714629059,0.162654058792571,0.268145259951148,0.120888811674315,0.109760234866251,0.163131835629371,0.177275965297824,0.100532593164979,0.132343092438901,0.157669836599762,0.224129803863083,0.231013228898371,0.145915456331498,0.102004794894801,0.215696249839732,0.0438017661635553
"Atf1",0.096793568467251,0.103421966733151,0.186033945030458,0.163628073818405,1,0.575367594851336,0.626776204111434,0.118967584011433,0.13466089094081,0.177096479498016,0.123581856147734,0.144745737012984,0.0916223879633997,0.115865915410771,0.771288605711977,0.717244046137934,0.1202779355699,0.102362013093832,0.0222119585889962,0.246803288655246,0.227136427804028,0.248678709453507,0.21955674520258,0.260946701878758,0.24872830182583,0.225755133384241,0.20633168310678,0.195534562857338,0.21834543558954,0.197189819441087,0.222307473822681,0.0693974388946856,0.215235916174911,0.160683628685671,0.177591924367043,0.186579790502482,0.194652282583646,0.232950390664573,0.125886995308302,0.10554737052546,0.120019467419069,0.142282726968355,0.157222361253728,0.138401416905512,0.108448381736652,0.224275110002351,0.110180303441648,0.0858293798425345,0.11923870673929,0.134393772217708,0.12690610725324,0.0220496218393271,0.0174260039577429,0.112729244787525,0.136804729386194,0.118036124203351,0.12575935431023,0.136598071723663,0.106373185383207,0.136330960610727,0.112825744109475,0.0650056328497535,0.0257464841663274,0.639918045693318,0.257289785522172,0.169940468347746,0.184900923375846,0.216916162189166,0.144614867151595,0.251404541413433,0.276499320596279,0.278560554411839,0.255593484315271,0.257271093585649,0.0322011252017376,0.110677454544555,0.160452238071599,0.241214389519043,0.172052732570293,0.183438347613702,0.14728164253795,0.0566310352932634,0.130051445561345,0.13531862327251,0.0802353879774183,0.0476859962807597,0.120146468447299,0.103035910105034,0.106126038213747,0.131515881545358,0.181398672407819,0.198613520839221,0.188784881191036,0.110515367159378,0.103213882728227,0.0816982012738759,0.194331919821824,0.262550339384816,0.0905077427520377,0.17517394017434,0.193517687613378,0.130518264231041,0.163447625920063,0.0765556103364906,0.191918275341175,0.188988482150542,0.185060991803801,0.124052933099669,0.128454587608894,0.108572188259741,0.116457979468442,0.117848831178165,0.112988811269655,0.0515852348074379,0.156625087859173,0.123490954005114,0.086212470816024,0.282904549059693,0.142571642576497,0.283910459995194,0.280664335538592,0.277175284599813,0.163809680725643,0.20870422472542,0.187725772605909,0.107172378120302,0.127690352158911,0.158821285057198,0.121805364278057,0.0811541495929702,0.08194224116723,0.207981973028512,0.105985623947129,0.145369975314505,0.152637166166206,0.147001006723157,0.166725932427893,0.195237542080007,0.182100359152536,0.142620623939893,0.109862553977471,0.0151255480062729,0.152284715884683,0.166089831781496,0.0368843219405746,0.273148647706896,0.175686107096323,0.268985918272734,0.0597997889519059,0.103576948031308,0.0955762266406966,0.146789345592056,0.121865154191662,0.205482097365955,0.147291395716973,0.157315178130823,0.25558441645703,0.115658234557146,0.0948658283217646,0.14483629487857,0.15666348667101,0.0706203493472974,0.105236639685046,0.164962500069852,0.235062193546371,0.216958959211324,0.173533979859149,0.111053586707275,0.21950596737988,0.051469276378309
"Atf2",0.065370044461988,0.150155232009653,0.176355436899587,0.148057607445783,0.575367594851336,1,0.928263789254669,0.158750538307514,0.171897533763079,0.204860864052729,0.116544325618676,0.120667025385926,0.143103011367028,0.0904990547528374,0.657712467982549,0.758742035909148,0.14798505480918,0.208255136172182,0.0535636280506063,0.185501556740414,0.171894306252451,0.191783692123034,0.171009024181768,0.209315509107159,0.201195967015771,0.186662155817932,0.198820622785642,0.162284172351142,0.182929951358294,0.165505301804673,0.198353346244364,0.100770582935946,0.219492887042601,0.196215241205669,0.148142034083823,0.142810935771016,0.208620085019527,0.211921443281856,0.162397090782812,0.094845474328063,0.137877101213008,0.184393592289099,0.165430079838155,0.136313528133736,0.109858269796941,0.194594257640254,0.148642794418124,0.0751668291548918,0.129146534566022,0.140712595573445,0.106376265262966,0.0520456515171021,0.0285183248058818,0.0939895423160191,0.143908096827598,0.14593734468026,0.147775111473024,0.168600261539453,0.132733119000141,0.14030759127184,0.14625665499488,0.0876586270351437,0.0617653569857046,0.700576738140925,0.217876196373019,0.179753073101009,0.17344622129398,0.191643128358786,0.146662050191797,0.212731985369072,0.220724915619351,0.224378743495524,0.19899381079519,0.212823535082067,0.034564052892132,0.130814876940948,0.148625709341407,0.223639685758018,0.142938174976096,0.168764793784748,0.165838889368051,0.0567239960100646,0.119755962373834,0.12976485587725,0.0749272407889129,0.0910139742148682,0.166029490773542,0.176855772658232,0.101372094606808,0.125685375507234,0.153469109695246,0.160035339232129,0.155659460829439,0.144143807734845,0.140539092103634,0.115713534252439,0.157312703164123,0.215187631643032,0.0848556273428712,0.146869089500151,0.179459796230195,0.144860801790754,0.172496929766331,0.0707306115034061,0.208615559298817,0.203669910922649,0.167544188304384,0.108901701007276,0.143516045160474,0.173833748927827,0.169821098636888,0.168742928298915,0.234563397482272,0.0348468969440306,0.18734423220179,0.155412483345021,0.0940541393432791,0.233142321322466,0.166993575381099,0.229466949346509,0.229609567424333,0.222308842900282,0.21154113473498,0.18122401322608,0.173409213388505,0.147031299042039,0.146441716513275,0.178689264238804,0.145290304397166,0.109504768116,0.110508212934542,0.178498060233695,0.144740149062889,0.171750820423884,0.182855177328188,0.15028880825967,0.117509297316746,0.165936741566296,0.160611220143234,0.136717613652972,0.170975796857837,0.0280559465633138,0.149463504832734,0.15666767353116,0.0485979970335331,0.15214647506113,0.133049388725204,0.223792293814834,0.0799971017069952,0.123434981626368,0.0937751295047014,0.138720307150856,0.153856532113686,0.162202710207226,0.150491637295944,0.128309155629662,0.228817878868624,0.153357529828128,0.101209752296986,0.148039882468955,0.166625338765681,0.0766291690531785,0.143481819304439,0.151104972462777,0.207249915954568,0.166495056608273,0.150204904025674,0.127261871506679,0.196938568705807,0.0863172639562658
"Atf7",0.072813107937068,0.132678987376276,0.172673703284738,0.148045518604131,0.626776204111434,0.928263789254669,1,0.14047317323753,0.154144738764145,0.180198353176121,0.117301315356764,0.121008273560855,0.124340407366001,0.0883468470788652,0.697997382468133,0.790766110546992,0.134196876456651,0.16160750245457,0.0448133188082734,0.187114966276096,0.174499460761279,0.194247391414347,0.168508814627302,0.214408258737825,0.204675724155498,0.173568799118765,0.184487986098497,0.153125436533391,0.170204450806125,0.154144663694868,0.18360365890063,0.0925644388387576,0.196633147023831,0.174021751683483,0.13656763285593,0.133960564379503,0.186215525950561,0.194615662709928,0.151054329044062,0.0826414599054412,0.119498656168179,0.16467033610235,0.15034898485968,0.118508089797908,0.0932387526281178,0.180368166071892,0.126803703614479,0.0728361803840909,0.131054350574838,0.140735652275171,0.116526208602417,0.0381181079935617,0.0332820785940317,0.0918326803996261,0.140380271710689,0.131955329535276,0.134584740916623,0.140631273626154,0.115899217315975,0.133561540705127,0.128023024824708,0.0737669557893963,0.0535784303556811,0.725965036980946,0.211666660635169,0.16540003887605,0.161356139988863,0.190615862228909,0.142145584852435,0.218851481187726,0.223630776458317,0.227285307725529,0.20687052243685,0.216921217921098,0.0353401689953893,0.119909635215078,0.151102644933875,0.217499543383178,0.146418670751426,0.16972575839966,0.152356147735772,0.0493622270553394,0.115925766717491,0.134682834322328,0.068196844424244,0.0723837116754005,0.146731702046179,0.140572992683387,0.0959643297437991,0.122875984233296,0.147638013892786,0.160101960315944,0.150420445991067,0.122834080298148,0.135930802097107,0.100189822407318,0.159211466597926,0.217457149717418,0.0781312776062718,0.142770809162421,0.173239963621246,0.131689942858012,0.17381300127051,0.0642598387765414,0.194893176723024,0.184605555055079,0.168484032504548,0.109301398881703,0.132510668635297,0.148557422548247,0.1464822263336,0.143385414888621,0.210261688183847,0.0313540982203315,0.170401147071212,0.144059028719181,0.0881477078197648,0.234981330963976,0.163662913239385,0.233936447462793,0.232654344195963,0.224183318878877,0.185488337015257,0.178061282761534,0.168392148415264,0.128561330697422,0.136676631749489,0.167446050999802,0.131971708635697,0.0974405291323158,0.0970557010979425,0.174418599299491,0.128417423026525,0.156554071906958,0.170519058405232,0.170133072795305,0.116469463590959,0.164022659753315,0.161384798547655,0.133518464799253,0.154353842965088,0.0250375560215995,0.141616688500702,0.15279247276096,0.0356759265425701,0.164372732117411,0.144847498480115,0.225246549546138,0.0692833255957909,0.120271384692716,0.090069640148791,0.133010782735861,0.135132207117047,0.155875965590209,0.144359808215536,0.125369361573439,0.224814059236632,0.133091085110752,0.0933052725561696,0.141265803993476,0.153212391002634,0.0692379372672317,0.133756462217859,0.155139722008066,0.204682982971923,0.170178139049836,0.144697065189721,0.116953073425592,0.202737236422404,0.0775340605040128
"Batf",0.0352877052082751,0.216015729313497,0.134526785728562,0.119897675658234,0.118967584011433,0.158750538307514,0.14047317323753,1,0.203031710072208,0.239706966651281,0.104530608917474,0.0686936908038919,0.244864977102951,0.0914031454972351,0.118791890342498,0.137232085767587,0.209741042837517,0.157299983145835,0.0974735506423016,0.082467731734283,0.0851779695246937,0.0766539508278697,0.111221062293646,0.116460346009586,0.126578881262822,0.177273138886979,0.222081187363257,0.119629668544826,0.152216494861884,0.114312574542155,0.170185749752556,0.212313514273275,0.238738599626329,0.224702413260228,0.119918749638568,0.0771703595942611,0.264932730147823,0.191501918665462,0.776456252485431,0.152799265059162,0.193100992159056,0.250652852371881,0.234923515439389,0.21357506029124,0.154073781996635,0.16128592366509,0.241559744848283,0.0978203904065286,0.0887043473139429,0.169577405227393,0.0110352479650234,0.111441692216497,0.0137387032858137,0.116268312742067,0.111464859545803,0.263442912913315,0.264327336157633,0.269687134374064,0.268422584864908,0.222140834162957,0.253737803295028,0.168229679666014,0.106058545482162,0.413967858782164,0.682451902784024,0.700206698954616,0.722607289251048,0.141935605302442,0.0812818423384112,0.126578203903059,0.129189931236971,0.143452593541088,0.101661243863599,0.143896798435141,0.0151284666937782,0.388520445630745,0.0967207317969784,0.175269798646103,0.0614957139519828,0.124380303069659,0.208119399613268,0.0693689063147204,0.104961027564065,0.0841505823633037,0.211556859643634,0.272186767409657,0.439628804611735,0.138246637176507,0.142004459738587,0.149187400483543,0.0721985398519934,0.0641950141576707,0.0726234604094514,0.313358497658065,0.163710035575229,0.180808321325734,0.0564643981539885,0.143951265769889,0.0582929956763809,0.0738368183975143,0.162188517450857,0.225888835151399,0.138772320896648,0.0889468521048031,0.144490763551209,0.217697009934985,0.123422973455862,0.123107332622842,0.162042183598073,0.286814373462773,0.276691582784142,0.258026893737491,0.179445278477873,0.031455187364759,0.228964528244735,0.210633148307633,0.126161151239582,0.139289662006576,0.117288767382704,0.122756320895347,0.131637155684981,0.116802969381119,0.280576842026695,0.17666550974281,0.175953317968124,0.260143890671619,0.25432571595743,0.180099200051928,0.176374502548848,0.151140328981544,0.166011840973902,0.110222748864836,0.249437830251501,0.221192179105091,0.207924062592762,0.0865266066983465,0.0689712359056438,0.154936055245671,0.107231469662441,0.110015668349185,0.0866814111029017,0.0376172487408418,0.206671149585952,0.135442251009831,0.0810339921692309,0.108698026635589,0.0603144717483165,0.142542304949074,0.0943321314877937,0.163825038816351,0.0656712090800433,0.0988314877795941,0.222890775780149,0.106957533637268,0.153123342679717,0.117308001633444,0.160759182507009,0.249391385589184,0.120231871521882,0.154217232051277,0.157270409204047,0.10031250034493,0.200290568830082,0.109685437487124,0.111217279326012,0.0865332805283292,0.127404358921882,0.163570368691163,0.140150793192415,0.130694885040349
"Bbx",0.0652459319179243,0.260099470766402,0.162044807224143,0.135963904522054,0.13466089094081,0.171897533763079,0.154144738764145,0.203031710072208,1,0.2557205701275,0.0915928360464131,0.0719501742607321,0.219264916371044,0.12881385276215,0.146632017014285,0.140109842400285,0.23389241138139,0.153726585755606,0.127820621602421,0.158040206881353,0.147722780750431,0.160355974634171,0.171144560445036,0.157129177999477,0.175055825353158,0.17609529784129,0.202034202444853,0.142092095877275,0.164310094470389,0.136102598549112,0.181539372843452,0.16949438512269,0.228984188717096,0.215445311834906,0.148522659070778,0.112373883848505,0.235254305365023,0.195116540767234,0.185411526251188,0.135143250138432,0.182641149946345,0.251216080274636,0.240119213394922,0.210722169410625,0.143583803301587,0.171245420178265,0.228620775850685,0.109558604309671,0.106820184166439,0.182927509979492,0.0458537651257532,0.138229465699439,0.0301878087258911,0.170151511901724,0.120398325131085,0.27070520397178,0.274168983327142,0.27000087105479,0.269676467740792,0.251252576129698,0.253421864256349,0.157823135466019,0.171869336210703,0.196031249687536,0.181867408304599,0.217482591932448,0.203424449876959,0.160319287042204,0.146888552902404,0.171693319901106,0.179072914355121,0.185295009987377,0.156491755326181,0.186157188856374,0.0517138338532312,0.21250389975266,0.137411420823052,0.195737616527398,0.100899933159399,0.166589086601022,0.208141128407439,0.104151741434513,0.124485852889092,0.120807244860644,0.174680074361245,0.176661039384414,0.212678089524552,0.119649260138411,0.130322589091651,0.132183980951916,0.164679442747028,0.150931472560987,0.164428555425513,0.187559530174183,0.164092115975858,0.170095485813296,0.116256647914029,0.183724176259455,0.0366109870609853,0.170703000038678,0.19179549903706,0.23858397370507,0.163812132406215,0.0784621406075898,0.179700142604757,0.238857310891988,0.148534581559478,0.163681631925763,0.17841190411651,0.246345783419603,0.232591488786253,0.227244162300952,0.179174823451576,0.0426941511410346,0.223015013858352,0.197488120811402,0.125642382896882,0.175030743084997,0.13926435195033,0.165237853180559,0.176385775875774,0.1871794887146,0.27342033174925,0.152714903550035,0.127853625229711,0.279076607704655,0.263934329853261,0.157097976780815,0.169601976655825,0.154435593983112,0.168425520545281,0.140042627766937,0.206056957821715,0.195273951281706,0.194752292215183,0.0957765395508468,0.112331835925855,0.1631361017248,0.117209733004531,0.134817764262012,0.102600079660067,0.0355073207118071,0.196015230096933,0.15242304384704,0.0938755892544689,0.160355015580707,0.100261373591985,0.177920677645485,0.0984869074849676,0.159771138240596,0.0816521180907362,0.134008796831485,0.215311390936778,0.116024094757381,0.183334119038206,0.109006084618978,0.19646145983229,0.280560598155241,0.146708613043587,0.170571963379425,0.197187247998407,0.0772305836946233,0.207944285857785,0.131865848052027,0.142608699419148,0.121426187768237,0.128162053855715,0.164083417132685,0.150588504533782,0.126572756021137
