"","Ahr","Arid3a","Arnt","Arntl","Atf1","Atf2","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Bhlhe41","Cbfb","Cebpb","Creb1","Crem","Ctcf","Ddit3","Dmrt2","E2f1","E2f3","E2f4","E2f6","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Eomes","Ets1","Ets2","Etv3","Etv5","Etv6","Fli1","Fos","Foxd2","Foxj2","Foxj3","Foxn3","Foxo1","Foxp1","Gabpa","Gata3","Gfi1","Heyl","Hic1","Hinfp","Hmg20b","Homez","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Irf9","Isl2","Jdp2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf6","Klf7","Klf8","Klf9","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Nfatc1","Nfe2l1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1d2","Nr3c1","Nr4a2","Nrf1","Patz1","Pax9","Pbx3","Pknox1","Prdm1","Prdm16","Prdm4","Rbak","Rela","Rfx1","Rfx7","Rora","Runx1","Runx2","Runx3","Rxrb","Setbp1","Smad3","Smad4","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Spi1","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat5b","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tef","Tfdp1","Tfe3","Tfeb","Thap11","Thrb","Tigd2","Trp53","Usf1","Vax2","Xbp1","Zbtb14","Zbtb17","Zbtb20","Zbtb3","Zbtb49","Zfp143","Zfp212","Zfp213","Zfp260","Zfp263","Zfp281","Zfp287","Zfp324","Zfp335","Zfp398","Zfp410","Zfp422","Zfp523","Zfp566","Zfp64","Zfp740","Zfp768","Zfx","Zscan20"
"E2f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096006465225282,-0.397599903821984,-1.36215095411112,-0.237231108793229,7.03849457723111,-0.104718714846406,-0.20629001646701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.533152805004473,0,0,0,0,0,0,0,0,0,0,0,0,-0.134857414578738,0,0,-0.0301284808548007,-0.175850346823891,0,0,0,0,0,-0.317792165681363,-0.0179450118499378,0,0,0,0,0,0,0,0,0.139584216508394,0,0,0,0,0,0,0,0,0,-0.137080108034967,0,0,0,0,0,0,-0.306021771929073,0,0,0,0,0,0,0,0,0,0,0,0,-0.249408878425324,0,-0.179145144669027,-0.164046463628962,-0.0498718077643723,0,0,0,0,0,0,0,0,0,-0.112522886919011,0,0,0,0,-0.848693908065087,0,0,0,0,0,0,0,0,0,-0.107489976346113,-0.311726059552728,0,0,0,0,0,-0.104521596485764,-0.274735396826355,-0.0494077274226521,-0.227361673529301,0,0,0,-0.0281536638508572,0,0,0,-0.269416635480375,-0.0745735285289589,0,0,-0.0499696215981167,0
"Egr1",-0.18876514574036,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151882061296313,0,0,0,0,-0.186366664277878,-0.0895810148488565,-0.220185295911807,-0.104612529271692,7.28495217349355,-1.17013668615588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828905995509473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201123514234416,-0.037085109616448,-0.101219148859716,-0.190446239797057,-0.200214335871476,-0.15550955306343,-0.112743586382417,0,0,0,-0.20253610300736,-0.169452791539681,-0.0808027544935041,0,0,0,-0.014776935704971,0,0,0,0,0,0,0,-0.0936700145223117,-0.0248108375454469,0,0,0,-0.262446515481613,-0.238924650092019,0,0,0,0,0,0,-0.0181508703214201,0,-0.197810387965985,0,0,0,0,0,0,0,0,0,0,-0.371598439938723,0,-0.276448639047726,-0.223945730422393,-0.339050733394825,0,0,-0.00596750325097693,0,0,0,0,0,0,-0.0597978167268869,0,0,0,0,-0.00868144727443159,0,0,0,0,0,0,0,0,0,-0.139845596213245,-0.334355084082543,0,0,0,0,0,-0.0344888041606535,0,-0.0816899880624907,-0.409009013646261,0,0,-0.0161367267178583,0,0,0,0,-0.0992695654711077,-0.286482449764249,-0.160511691836641,0,-0.169022283222798,0
"Egr2",-0.0413094737521295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113944822523795,-0.0687240905152381,-0.170311906674552,-0.205704429802778,-1.16990587981922,7.29365740546919,0,0,0,0,0,-0.0367702327141386,0,0,0,0,0,0,-0.00315840760321615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616632916278111,0,0,0,0,0,0,0,0,0,0,0,0,-0.265807450612635,-0.139212206506882,-0.131736099769614,-0.203116937307472,-0.176407118795415,-0.103622261952381,-0.198808310480777,0,0,0,-0.245249531294679,0,-0.0671814491605395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144309597552932,-0.221173328771907,0,0,-0.0604031761677037,0,-0.0836653696312588,0,-0.18979586002777,0,-0.363313321470118,0,0,0,0,0,0,0,0,0,0,-0.242837164892525,0,-0.158915740511079,-0.149889061392643,-0.319309634293091,0,0,0,0,0,0,0,0,0,-0.216586900983805,0,-0.00947966749588077,0,0,0,0,0,0,0,-0.00930407626641273,0,0,0,0,-0.0963716389512153,-0.247645978508617,0,0,0,0,0,-0.0875372807484032,0,-0.182645421559879,-0.47140179810883,0,0,-0.1806813460552,0,0,0,0,-0.0990781722690494,-0.110349614452384,-0.199781149824593,0,-0.137837353190421,0
"Elf1",0,0,-0.0254813030546935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08701625145438,-0.566628418377766,-0.501726996957696,-0.830226948788479,-0.434473098125918,-0.909906884375454,0,-0.574464527037431,0,-0.299087061294435,-0.293742025061196,-0.259315850950851,-0.873334495298491,0,0,0,0,0,0,0,-0.927323151121458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118892280430368,0,0,0,0,0,-0.279687535963228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559402912646976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600545737012699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00979221941978763,0,0,0,0,0,0,0,-0.016642602767752,0,-0.167443711412825,0,0,0,-0.0834593105792512,0,0,0,0,0,0,0,0,0,0
"Elf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.566237138555481,6.48357315447544,-0.749741456737245,-0.399455492982382,-0.0892979184401505,-0.370948646149975,0,-0.939311055527816,0,-0.250570760467018,0,-1.25893213796256,-0.335700718699682,0,0,0,0,0,0,0,-0.309714287860158,0,0,0,-0.0737274578072573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105478137092756,0,0,0,0,0,-0.0838847538937771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232181078148923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.646039607478151,0,0,0,0,-0.306965619018157,0,0,0,0,0,0,-0.0374603974220118,0,0,0,0,0,0,0,-0.0371935214420355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805979489171038,0,0,0,0,0,0,-0.501257771352798,-0.749976712770096,6.52592940891338,-0.730004617812109,-0.918388936042596,-0.295284439082769,0,0,0,-0.866957720506156,-0.863499836432452,0,-0.214991632692898,0,0,0,0,0,0,0,-0.556315861435004,0,0.0107495548171561,0,0,0,0.0137150156290646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145338787481251,0,0,0,0,0,-0.160399390481281,0,0,0,0,-0.104994522962441,0,0,0,0,0,0,0,0,0.0252526629838765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193868900741747,0,0,0,0,0,0,0,0,0,0,0,-0.194619731171334,0.0165867905860751,0,0,0,0,-0.173954358630088,0,0,0.0415715989120945,0,0,-0.143238676021633,0,0,0,0,0,0,0,0,0,0,0,-0.0190784168763482,0,0,0,0,0,0
"Elk1",-0.0306595624754654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83014385106257,-0.399985580679449,-0.730124338104574,7.5630617310023,-0.860148862425207,-0.793683386570337,0,-0.391531634867498,0,-0.662435392664118,-0.677994131993897,-0.131620462711565,-0.797986058618437,0,0,0,0,0,0,0,-0.966466633204734,0,0,0,0,-0.0129677629551313,0.0497548939104716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420350485908646,0,0,0,0,-0.0479513116439552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766958559994599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902166954250061,0.0049817882077518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786744984032257,0,0,0,0,0,0
"Elk3",0,0,0,-0.0227050361420516,-0.0413832566182489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668223493228359,0,0,0,0,0,0,-0.434546163439675,-0.0896711539939879,-0.918147685123622,-0.860233641320533,7.32262783345344,-0.663913262258644,0,-0.0584276938105802,0,-0.971518388731954,-1.28081817777269,0,-0.615381090901647,0,0,0,0,0,0,0,-0.752073650960878,0,0,0,0,-0.194267373203347,0.108239876169736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15134276198047,0,0,0,0,0,-0.0973517100528968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152322499492002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776889701605666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500905483740151,0,0,0,0,0,0,0,0,0,0,0,0.139613165626428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159782618592338,0,0,0,0,0,0
"Elk4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036966660890377,-0.909408169148693,-0.371039453021917,-0.294936471235583,-0.793810568733125,-0.664031101222011,7.44527362817186,0,-0.682698476269168,0,-0.471837244780243,-0.589042752894774,-0.116258674154655,-1.07885754544421,0,0,0,0,0,0,0,-0.91849700612885,0,0,0,0,-0.0175054082214355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824981671514592,0,0,0,0,-0.0939093770103664,0,0,0,0,-0.0710541059656164,-0.0231678892305139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610361003752887,0,0,-0.0206214786343079,0,0,-0.0942440287782524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216058063986748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793263916371111,0,-0.0263505600206744,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224638824641735,0
"Eomes",0,0,0,0,0,0,0,0,0,0,0,0,-0.727269103900086,0,0,0.00105183662915633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16057245519473,0,0,0,0,-0.0211320626627512,0,-0.304078289534509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766148221546919,0,0,0,-0.16725695041729,0,0,0,0,0,0,0,0,0,-0.044659181382761,0,0,0,0,-0.368003493814531,0,0,0,-0.155834849147381,0,-0.184994959511272,0,0,0,0.192001717954788,0.126003343229757,0.167161251816346,-0.263042206524353,0,-0.134062579385161,0,0,0,0.143463396119411,0,0,0,0,0,0,0,0,0,-0.255937650788846,-0.257796724756823,-0.320923618895651,-0.0797102963474286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158668956420597,0,-1.58221244879555,0,-0.0763602622346632,0.0933905889264153,0,0,0,0.0695770663022611,0,0,0,0,-0.123556523454851,0,0,0,0,0,0,0.237952011217066,0,0,0,0,0,0,0,0,0,0,0,0.02436257936086,0,0,0,0,0,-0.0932075365199724
"Ets1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.574135849731378,-0.939051107809397,0,-0.391139017596753,-0.0583445496072903,-0.682079298110498,0,7.03089317283227,-0.268254040820025,-0.363305721775727,0,-1.14677971765723,-0.764521763904209,0,0,0,0,0,0,0,-0.401693326544544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160500250716031,0,0,0,0,0,0,0,0,0,0,0,0,-0.00127519659264363,0,0,0,0,0,0,0,0,0,-0.348329812629446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.942831012489057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109173000480419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157131438229278,0,0,0,0,0,0,0,0,0,-0.0784846839256875
"Ets2",0,0,0,0,0,0,0,0,0,-0.575336193327978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268115297003733,5.46184655764342,0,0,0,0,0,0,0,0,-0.105739193102682,-0.194645243403725,0,0,0,0,0,-0.046240883117056,0,0,0,0,-0.164052680088954,0,0,-0.528741188092207,0,-0.0845645080019347,-0.224140814497181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156259909231624,-0.145614301102728,0,0,0,0,0,0,0,0,0,0,0,-0.214312712206757,0,-0.00896332910340126,-0.349664183662689,-0.162660316355307,0,0,0,0,0,0,0,0,-0.128177831528781,-0.32969716947066,0,0,0,0,0,0,-0.70625917480101,0,0,-0.0278501363385753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.340958679661787,0,-0.383996749245004,0,0,0,0,0,-0.352473473634003,0,-0.0461771204458627,0,0,0,0,-0.24859921257187,0,0
"Etv3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298876015439308,-0.250415953601747,-0.866616600006587,-0.662924296313665,-0.971635587851605,-0.471611615890792,0,-0.36367877259629,0,6.44591820825372,-0.778366902698128,-0.240180564456771,-0.599722303118785,0,0,0,0,0,0,0,-0.586139086441548,0,0,0,0,0,0.0215586231165016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133853730887171,0,0,0,0,0,-0.166062292633109,0,0,0,0,-0.0203598447567353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930848442754862,0,0,0,0,0,0,0,-0.0650306520018946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810393706793156,0,0,0,0,0,0,0,0.0121283787423367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Etv5",0,0,0,-0.116065944131056,-0.0567481993495408,0,0,0,0,0,0,0,0,0,-0.0591992190241078,0,0,0,0.14623118063477,0,0,0,0,0,0,-0.293844821636859,0,-0.863026293324216,-0.677715848209689,-1.27994420342054,-0.587511572162017,0,0,0,-0.777676788832243,6.68806276602259,0,-0.440717392350514,0.0524464936682104,0,0.00446419696037236,0.0317142122134321,0,0,0,-0.655918822586989,0,0,0,0,-0.283201509295394,0.157641637431566,0,0,0,0,0,0,0,0,0,0.115721399745951,0,0,0,0,0,0,-0.108927938968277,-0.0326807913638582,0,0,-0.169309462442919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506819782395783,0,0,-0.0470796530867011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162056348966413,0,0,0,0,0,0,0,0,0,-0.102612686255122,0.227781477166748,0,0,0,0,0,-0.00118436251356394,0,0.150516547616378,0,0,-0.0554873224020485,0.0282716944252784,0,0,0,0,0.0685865326259044,0,0,0,0,0,-0.0892593604466422,0,0,0,0,0,0
"Etv6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259537844007537,-1.25870656931448,0,-0.131506625653736,0,-0.115538406791757,-0.0214144503639719,-1.14664880936754,0,-0.240146699060083,0,6.30620105482385,-0.196521274858746,0,-0.0573670911008163,0,0,0,0,0,0,-0.0732983927759212,0,0,0,0,0,0,0,0,0,0,0,-0.0436532538417381,0,-0.219358000870538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166044531834661,0,0,0,0,0,-0.107577839204422,0,0,0,0,0,0,0,0,0,0,0,0,-0.132669729984419,0,-0.119978807066384,0,0,0,0,0,0,0,-0.332161329318018,0,0,0,0,0,0,-0.107332947877685,-0.104759302116336,0,0,0,0,0,0,0,0,0,0,-1.38858483883829,0,0,0,0,-0.222010219147661,-0.0458278516758028,0,0,0,-0.0678166412894159,0,0,0,0,0,0,0,0,0,-0.0825620315465594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254770610853747
"Fli1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028013018806971,-0.873520672447634,-0.335450844541793,-0.21507755650021,-0.799071203075572,-0.615981374294361,-1.07916677870134,0,-0.76527825769016,0,-0.600183907573674,-0.441940474501412,-0.197074582217762,7.44666682143699,0,0,0,0,0,0,0,-0.94618055002416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179587236152394,0,0,0,0,-0.0727118757789758,0,0,0,0,-0.076538058354624,-0.0474048236174264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131672555978604,0,0,-0.0202890477560778,0,0,-0.124472955993806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243589629534015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106052864802361,0,-0.0208603635054669,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487788195179349,0
"Fos",0,0,0,0,0,0,0,-1.37364928344041,0,0,0,0,-0.117454835491778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30446196369635,0,0,0,0.0523232352538174,0,0,6.7495771017022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.848654348850275,-0.80336562703683,-0.829027520420115,0,0,0,0,0,0,0,0,-0.466740903590801,0,0,0,0,0,0,0,0,0,0,-0.766262914714427,0,0,0,0,0.122342042975804,0.0322158827092245,-0.546880200344577,0,0,0,0,0,0.142820034247032,0,0,0,0,0,0,0,0,0,-0.113805515617214,-0.125930933573624,-0.15008790616385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671406415263071,0,-0.0242697750214386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281427889296424,-0.0870568577700304,0,0,0,0,0,0,0,0,0,0,0,-0.00295178634293507,0,0,0,0,0,0,0,0
"Foxd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577035494628414,0,0,5.56254983978094,-0.510379699235447,-0.100174963340342,-0.785234322631094,-1.12678341637522,-2.21288498774833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935055829649984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688962142209145,0,0,0,0,0,0,-0.086866770889105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118253928851099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139637219147031,0,0,0,0,0,0,-0.0577199935322589,0,0,0,0,0,0,0,0,0,0,0,-0.253115425814516,0,0,0,0,0,0,0,0
"Foxj2",0,-0.262909177744535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316727156859819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430231606854616,0,0,0,-0.510386694886597,5.5877335209357,-1.23120145479521,-0.717497659825685,-0.71649178899141,-0.89711451170147,0,-0.115878012849082,0,0,0,0,-0.375762337328547,-0.013134129546045,0,0,0,0,0,0,0,0,0,-0.0132221833975898,0,0,0,0,0,0,0.00569948848412716,0,0,0.0488491687372252,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760734639785406,0,-0.172206691509591,0,0,0,0,0,0,-0.087038398513626,-0.177624169509353,0.0328330837096599,0,0,0,0,0,0,0,0,0,0,0,0,-0.071366040701862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665388487389784,0,0,0,0.0779585224669666,0,0,0,0,-0.134839810280995,0,0,0,0,0,0,0,0,0,0,0,0,-0.129134890150731,0,0,0,0,0,0,0,0,0,0,0.00957196681152478,-0.0287843984279465
"Foxj3",0,-0.111937919370641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170218784211754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319381536203444,0,0,0,-0.100399352524269,-1.23122540759036,6.05873088588417,-0.97435143796597,-0.79574322979532,-0.430782296489944,0,-0.121568512912503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272403289040836,0,0,0,0,0,0,-0.00415030701305451,0,0,0,0.0217969211459369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.336761711438117,-0.0827218297242045,0,0,0,-0.238237536460896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.791031264384728,0,0,0,0,-0.667685067820222,0,0,0,0,0,0,0
"Foxn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105786339619061,0,0,0,0,0,-0.785247035919493,-0.717458898301222,-0.974688118150967,5.90127519625288,-1.23053400685482,-0.839824600542487,0,-0.0439940946305728,0,0,0,0,0,-0.146401907412745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961256648034078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103967562257849,0,0,0,0,0,-0.111342820427194,0,0,0,0,0,0,0,0,0,0,0,0,-0.139529099933436,-0.238389399914122,0,-0.0214015699636659,0,0,0,0,0,0,0,0,0,0,0,-0.0346266882481592,0,0,-0.00157403528721261,0,0,0,0,-0.0290713314957077,0,0,0,0,0,0,0,0,0,0,0,-0.174006444645741,0,-0.122753023729354,0,0,0,0,-0.00642417111069607,0,0,0,0,0,0,0,0,0,0,0,0,-0.177474370379156,0,0,0,0,0,0,-0.139618881846642
"Foxo1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194865003560053,0,0,0,0,0,-1.12682917597601,-0.716508677797726,-0.796209751095911,-1.23058094978929,5.97074619282569,-0.90240997996081,0,0,0,0,0,0,0,0,0,0,-0.0548648978297661,0,-0.0489794772457593,0,-0.00628909074209215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417489008640757,0,0,0,0,0,0,0,0,0,0,-0.00129384034690074,0,0,0,0,0,-0.051682364151552,0,0,0,0,0,0,-0.080086469279727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189149271295559,0,0,-0.0348200891405641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288272369039949,0,-0.0154902874928589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033327372223357,0,0,-0.14171507456185,0,0,0,0,0,0,0,0
"Foxp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21294520663554,-0.897104012662541,-0.431160271939444,-0.840123544201706,-0.902288066734797,5.96969266664671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356468810942495,0,0,0,0,0,-0.255673557850352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516499912880801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103194249947788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257302399167267,0,0,0,0,0,0,0,0
"Gabpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.927144450060542,-0.309158802414634,-0.555879659795979,-0.966328655781315,-0.751648171105293,-0.917886663142211,0,-0.401480595286686,0,-0.585646306855147,-0.656064738494393,0,-0.945596203385493,0,0,0,0,0,0,0,7.58732074967614,0,0,0,0,-0.0380996839726208,0.0396081976290215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102557594082279,0,0,-0.03178596740774,-0.130378808810713,0,0,0,0,-0.0039180750017946,-0.0656927307813775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166897106580792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282615758734263,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169918921737955,0,0,0,0,0,0,0,0,0,-0.0821742330991987,0,0,0,0,0,0
